lap,1,3,4,8,13,16,18,20,154,155,807,813,815,817,818,820,821,822,824,825,826,828
1,94.764,92.437,96.854,98.441,94.49,100.998,96.349,95.66,103.338,101.588,98.158,100.338,97.589,99.116,99.726,102.475,101.226,98.872,102.457,93.88,102.863,105.446
2,90.6,89.94,91.406,91.801,90.328,93.262,91.155,91.066,94.261,93.773,91.552,93.106,91.339,92.117,92.606,94.793,93.454,91.67,94.119,90.494,92.711,93.822
3,90.843,89.925,90.833,90.871,91.024,92.278,90.477,90.714,92.322,93.336,90.945,91.355,90.702,90.983,91.285,93.517,92.627,90.963,92.872,90.772,92.0,93.229
4,90.163,90.013,90.271,90.932,90.003,91.912,90.596,90.446,94.67,92.207,91.05,91.181,90.616,90.796,90.918,93.338,92.345,91.046,92.631,90.254,92.325,93.012
5,90.162,89.711,90.635,90.978,90.037,91.867,90.532,90.521,92.662,91.802,92.401,91.778,90.44,91.761,91.25,92.569,92.426,91.765,92.514,92.412,91.254,92.833
6,89.701,89.516,90.386,90.522,89.499,91.942,90.667,90.559,92.444,92.142,91.649,91.19,90.599,91.259,91.268,0.0,91.902,89.843,92.557,90.404,91.246,92.91
7,89.646,90.188,90.901,90.72,89.986,92.639,90.869,90.805,92.248,92.091,91.972,91.259,90.73,90.85,91.41,0.0,92.146,90.51,92.491,90.553,90.76,93.632
8,89.495,89.506,90.269,90.681,89.547,91.768,90.523,90.558,91.911,91.75,91.072,90.75,90.559,90.807,90.81,0.0,91.65,90.645,92.404,90.44,90.847,92.999
9,89.541,91.29,90.662,91.102,89.622,92.593,90.347,90.507,91.812,91.788,91.166,91.032,90.484,90.711,91.149,0.0,96.351,89.537,92.468,90.536,91.507,92.727
10,89.306,89.473,90.814,90.585,90.896,91.76,90.596,90.396,91.743,91.788,91.041,91.16,90.667,90.896,91.026,0.0,113.239,89.993,92.369,90.745,90.732,92.546
11,89.228,89.173,90.788,90.544,89.676,91.376,90.256,90.534,92.366,92.113,91.012,90.866,90.843,90.637,91.347,0.0,90.606,90.192,92.386,90.549,90.78,92.559
12,89.155,89.302,90.707,90.454,89.762,91.642,90.58,90.362,91.956,91.591,90.788,91.123,90.573,90.544,91.684,0.0,90.569,90.562,93.788,90.456,90.78,92.583
13,89.128,89.32,90.325,90.452,89.64,91.683,90.707,90.547,92.448,91.68,90.78,91.05,90.421,90.338,90.856,0.0,90.442,90.207,92.285,90.478,90.467,92.736
14,88.948,89.233,89.98,90.722,89.593,91.866,90.37,90.499,92.007,91.784,91.015,91.181,90.884,90.313,90.972,0.0,90.584,89.65,92.32,90.278,90.919,92.767
15,88.952,89.146,90.695,90.041,89.781,91.769,90.599,90.652,91.661,91.761,90.746,91.298,90.25,90.448,90.836,0.0,90.895,90.271,92.063,90.648,90.736,92.67
16,89.097,89.094,91.021,90.281,89.59,91.844,90.62,90.628,91.849,91.829,90.878,91.217,90.651,90.448,90.669,0.0,90.645,90.003,92.517,90.663,90.949,92.866
17,89.24,89.152,90.535,90.378,89.848,91.933,90.815,90.846,91.805,91.925,91.112,90.954,90.618,90.404,90.781,0.0,91.248,90.564,92.245,90.856,90.791,92.982
18,88.956,89.198,90.733,90.728,89.708,91.826,91.235,95.276,92.892,91.913,91.294,91.445,90.737,90.315,90.853,0.0,90.815,89.988,92.281,90.665,91.034,93.692
19,89.216,89.267,90.402,90.822,90.133,91.678,90.275,110.748,91.898,92.226,95.615,92.372,94.739,90.312,91.046,0.0,90.538,90.025,92.4,90.56,90.914,93.377
20,89.284,89.268,90.513,94.894,90.196,91.725,90.41,90.049,96.196,92.111,111.774,91.483,110.397,90.326,90.856,0.0,90.712,90.457,92.425,90.719,90.868,93.35
21,89.373,89.208,95.198,111.554,90.218,91.718,91.013,89.89,114.395,92.954,89.921,95.571,89.312,90.242,90.789,0.0,90.812,89.569,92.898,96.134,90.786,93.5
22,89.548,89.551,110.902,90.146,90.207,91.783,94.773,90.089,90.979,97.738,90.167,113.492,90.183,90.294,91.06,0.0,92.087,90.226,93.088,109.89,90.56,93.417
23,89.083,89.136,89.68,90.046,94.82,91.949,109.935,90.005,90.814,115.445,89.835,90.636,89.694,90.229,91.086,0.0,90.665,89.994,92.83,89.572,90.69,95.04
24,89.983,94.113,90.492,89.86,109.724,96.369,89.461,89.837,90.998,91.682,90.505,90.752,89.725,90.553,95.6,0.0,90.675,94.444,92.36,89.882,90.744,93.698
25,93.715,109.114,90.841,90.012,89.019,114.679,90.679,90.182,92.154,91.647,90.074,90.413,90.245,91.056,111.392,0.0,90.788,112.038,92.3,90.284,90.2,97.246
26,108.958,88.997,90.554,90.056,89.403,90.134,90.109,89.753,90.898,91.515,90.108,90.464,90.419,94.737,89.712,0.0,90.68,89.359,92.766,89.513,90.605,93.843
27,88.33,88.76,90.15,89.738,88.896,90.003,89.75,89.865,90.955,91.229,89.925,90.516,89.489,110.629,89.592,0.0,90.581,89.678,96.904,90.017,90.386,95.572
28,88.053,88.691,92.714,90.345,88.968,89.967,89.502,89.764,90.613,92.355,89.874,90.298,89.888,89.57,89.579,0.0,90.915,90.035,115.607,89.84,90.563,94.278
29,88.004,90.928,0.0,90.382,89.124,90.256,90.201,90.025,90.858,91.673,90.093,90.292,90.153,89.587,89.728,0.0,90.974,90.009,93.469,89.973,90.483,94.732
30,88.795,89.288,0.0,90.229,90.293,90.071,90.042,90.265,90.538,92.822,90.15,90.106,90.163,89.48,89.62,0.0,90.864,89.929,92.641,90.286,94.941,100.357
31,88.531,88.917,0.0,89.789,89.391,89.98,90.151,89.63,90.687,92.606,89.988,89.988,90.18,88.987,89.746,0.0,90.835,90.342,91.624,90.219,110.467,117.05
32,88.852,88.71,0.0,89.22,89.412,89.99,89.885,89.672,91.054,90.924,89.852,89.856,89.601,89.161,89.86,0.0,90.958,89.5,91.364,89.446,89.643,91.316
33,88.088,88.84,0.0,89.187,89.278,89.927,89.497,89.433,91.944,91.013,89.778,89.927,89.598,89.048,89.375,0.0,90.64,89.99,91.32,89.871,89.439,92.127
34,88.827,89.202,0.0,90.943,89.222,89.849,89.568,89.141,90.407,90.947,89.417,89.886,89.614,88.88,89.354,0.0,90.783,89.254,91.136,89.283,89.289,91.232
35,88.661,88.984,0.0,89.818,89.32,89.724,89.245,89.521,90.432,90.758,89.366,90.058,89.107,88.884,89.348,0.0,91.001,89.337,91.304,89.451,88.768,91.373
