lap,1,4,817,822,830,832,840,842,844,846,847,848,852,855,857,858
1,2483.804,2513.184,2507.607,2521.748,2478.944,2462.721,2502.648,2497.695,2456.33,2468.042,2473.884,2494.817,2488.609,2526.253,2458.744,2516.858
2,152.812,124.571,130.108,116.358,157.443,172.664,134.844,139.618,177.857,167.666,162.166,142.255,148.277,112.131,176.127,121.235
3,87.058,89.188,89.656,89.743,85.744,85.012,88.303,88.269,84.624,85.283,85.319,87.834,87.563,90.396,84.953,90.077
4,83.376,83.736,83.524,83.386,83.275,82.358,83.354,83.269,82.625,82.782,82.868,83.286,83.327,83.698,82.314,83.682
5,83.64,83.575,83.744,83.636,83.4,81.978,83.731,83.428,81.795,82.147,83.045,83.369,83.493,83.494,82.019,83.674
6,83.369,82.711,82.748,82.868,83.787,81.163,82.977,83.106,81.145,81.804,83.012,83.416,83.224,82.649,81.354,82.739
7,81.463,82.866,82.747,82.832,81.283,81.466,82.634,82.233,80.98,80.828,81.415,81.913,81.826,82.934,80.808,82.899
8,81.612,82.284,82.433,82.249,81.657,80.272,81.653,81.6,81.03,80.82,81.612,81.536,81.651,82.182,81.058,82.221
9,81.851,81.65,81.528,81.715,81.74,80.525,82.09,82.071,80.114,80.397,81.433,82.004,81.896,81.81,79.906,81.679
10,81.437,81.864,81.976,81.947,81.244,81.259,81.725,81.394,80.775,80.972,81.531,81.562,81.591,81.944,80.89,81.944
11,81.325,81.418,81.53,81.547,81.492,80.246,81.517,81.298,81.046,80.87,81.452,81.514,81.289,81.563,80.898,81.492
12,81.164,81.366,81.277,81.328,80.659,79.974,81.471,81.289,80.252,79.933,80.316,80.821,81.089,81.193,80.135,81.404
13,80.171,81.428,81.416,81.54,79.904,80.017,81.314,81.53,79.017,79.82,80.525,81.42,80.682,81.529,78.745,81.499
14,80.126,81.392,81.391,81.221,79.723,79.48,80.427,79.92,79.913,79.385,80.272,80.591,81.249,81.264,80.014,81.219
15,79.971,81.061,81.177,97.899,80.37,79.543,80.781,81.066,79.838,79.775,80.202,80.591,80.099,81.447,80.264,81.34
16,80.384,81.318,81.125,80.012,80.287,80.579,81.189,81.054,80.156,79.637,79.913,80.793,80.847,80.481,79.829,80.646
17,79.738,80.799,80.862,76.561,79.898,80.076,81.97,81.961,80.279,80.337,80.15,81.137,80.335,80.979,80.028,81.016
18,80.037,81.075,81.108,76.567,79.58,79.177,80.698,80.797,79.58,79.398,79.438,80.042,80.612,80.911,79.832,81.031
19,79.874,80.605,81.31,77.829,80.171,79.445,80.353,79.904,78.842,79.28,80.157,80.245,80.77,81.42,79.179,81.221
20,80.504,81.11,80.942,79.124,79.886,79.403,79.398,80.255,78.724,79.043,80.053,80.36,79.991,80.904,79.055,80.853
21,79.76,80.317,80.817,80.462,80.255,78.917,79.016,79.876,78.472,78.983,79.788,80.937,80.557,80.669,78.601,80.849
