lap,1,3,4,8,13,16,18,20,154,155,807,813,815,817,818,820,821,822,824,825,826,828
1,96.072,97.222,101.298,100.717,101.799,106.905,104.891,105.306,100.112,107.635,102.763,108.117,103.336,98.993,107.717,108.607,103.799,98.418,107.132,106.473,104.283,109.359
2,92.01,92.513,94.273,94.171,94.316,96.086,95.216,95.224,93.878,98.196,94.538,97.918,94.935,93.876,96.027,97.856,95.4,93.764,97.767,95.113,95.434,97.705
3,92.104,92.353,93.757,93.786,93.852,95.045,94.871,94.93,93.763,96.122,94.402,96.123,94.27,93.405,95.054,96.314,94.767,93.659,95.713,95.051,94.851,96.856
4,91.913,92.021,93.689,93.5,93.79,94.706,94.802,94.674,93.584,96.288,94.211,94.771,94.217,93.487,94.595,95.925,94.505,93.304,94.98,94.701,94.568,96.16
5,92.028,91.932,93.5,93.533,93.624,94.585,94.282,94.306,93.418,95.488,93.675,94.084,93.906,93.221,94.878,95.51,94.379,93.356,94.977,94.598,94.223,95.87
6,92.014,92.039,93.487,93.535,93.373,94.506,94.417,94.449,93.244,95.328,93.67,94.971,93.863,93.331,94.604,95.253,94.258,93.422,95.028,94.436,94.491,95.763
7,92.201,92.145,93.787,93.704,94.285,94.455,94.154,94.356,93.697,95.531,93.891,95.098,94.093,93.657,94.684,95.543,94.172,93.521,95.144,94.644,93.983,95.692
8,91.922,91.99,93.539,93.686,93.342,94.059,94.577,94.425,93.472,95.594,93.728,94.003,93.723,93.683,94.455,95.555,95.588,93.069,96.014,94.122,93.652,95.768
9,91.876,91.958,93.652,93.561,93.745,94.564,93.443,94.18,93.425,95.341,93.85,93.648,93.729,93.217,94.46,95.315,95.956,93.265,94.798,94.323,93.798,95.603
10,91.776,92.057,93.859,93.898,93.931,94.369,93.896,93.508,93.56,95.217,94.137,93.873,93.961,93.283,94.491,95.699,94.511,93.354,94.938,94.419,93.65,95.869
11,91.91,92.225,93.608,93.574,93.893,94.537,93.986,93.751,93.893,95.211,94.252,94.208,94.007,93.351,95.01,95.097,94.629,93.426,94.969,94.753,93.737,96.379
12,92.221,92.642,93.741,93.616,93.99,94.453,94.154,97.839,93.752,95.546,94.23,94.181,93.992,92.927,94.577,95.485,94.45,93.201,94.972,94.358,93.855,95.888
13,92.375,91.968,94.291,94.21,94.141,94.897,94.23,111.144,94.152,95.453,94.298,94.948,94.442,93.16,94.897,95.699,94.574,93.317,95.256,94.424,94.077,96.159
14,92.569,92.125,93.972,94.319,94.104,95.543,94.035,92.865,94.196,95.591,94.078,95.093,94.138,96.432,95.165,95.79,96.308,93.419,95.311,94.69,94.032,95.855
15,92.158,92.026,94.407,94.267,97.767,94.6,94.243,92.222,97.731,95.4,94.393,98.456,94.266,109.406,95.226,95.662,94.755,93.42,94.96,94.5,94.275,96.36
16,92.244,91.901,97.187,93.857,112.343,94.701,94.564,93.333,112.487,95.094,93.935,116.126,94.065,91.899,99.047,95.153,94.611,93.53,95.986,94.011,94.176,96.126
17,92.199,92.11,111.937,97.264,92.709,99.25,97.659,92.561,93.408,95.282,97.142,92.68,93.966,91.916,112.586,99.52,94.849,93.545,94.94,94.409,95.068,95.914
18,95.838,91.838,93.957,112.072,93.99,117.365,110.821,92.574,92.943,95.121,111.337,92.754,97.345,91.892,91.781,114.219,98.971,93.576,95.255,93.986,97.425,101.116
19,110.005,91.667,92.672,91.975,92.814,92.495,91.784,92.282,92.855,95.164,92.711,92.93,110.664,92.237,92.301,92.847,112.42,93.992,96.293,96.845,113.123,115.161
20,91.214,91.801,92.521,92.402,92.666,93.008,92.25,92.31,91.982,95.704,92.659,92.853,91.932,92.232,93.089,93.446,93.3,97.156,95.125,110.674,92.65,93.907
21,91.559,95.111,92.791,92.658,92.579,93.443,92.305,92.441,93.06,95.642,92.637,93.844,92.511,92.3,92.694,93.501,94.036,112.516,99.547,92.256,92.384,94.869
22,90.804,111.125,92.578,92.272,92.85,93.409,92.304,92.436,92.656,96.591,92.368,93.542,92.351,91.961,92.324,93.433,93.213,91.953,115.211,91.862,92.583,95.062
23,91.468,91.457,92.513,92.283,92.647,92.849,92.459,92.537,92.9,100.254,92.512,92.822,92.667,91.903,92.35,93.7,93.098,91.965,93.476,92.198,92.923,94.53
24,91.83,91.569,92.364,93.638,92.811,93.128,92.759,92.645,93.754,114.922,92.375,93.236,92.616,92.5,97.595,93.883,93.237,92.494,93.489,92.238,92.645,94.668
25,91.575,91.482,93.535,91.911,92.696,92.876,92.626,92.473,94.586,93.064,92.625,93.106,92.556,92.405,0.0,93.417,93.054,92.419,93.431,92.449,92.961,94.304
26,91.786,91.369,91.837,91.906,93.518,93.232,92.665,93.51,93.795,93.488,92.769,93.183,92.489,92.541,0.0,93.378,93.027,92.23,94.733,92.242,92.547,94.235
27,91.871,91.715,92.072,91.989,93.249,92.856,92.844,93.184,92.794,93.437,93.081,92.503,93.047,92.319,0.0,94.762,92.752,91.984,95.036,92.554,92.687,94.214
28,91.524,92.446,91.934,92.286,96.478,92.997,92.645,93.132,92.874,93.684,93.185,93.093,93.298,91.792,0.0,95.436,92.875,91.947,93.867,92.72,92.559,94.721
29,91.437,92.054,91.866,92.033,110.251,93.059,92.746,92.577,92.714,93.66,92.819,92.674,92.649,92.216,0.0,93.43,94.182,91.9,93.309,92.806,92.801,95.311
30,91.024,91.19,92.092,92.112,91.089,93.332,92.922,92.834,93.104,93.727,93.051,92.501,93.074,92.671,0.0,93.872,93.567,91.946,93.524,92.722,93.162,94.256
31,91.164,91.106,92.0,92.28,91.255,93.232,92.817,92.728,92.568,94.131,92.645,92.496,92.8,91.747,0.0,98.122,93.649,92.179,93.728,92.666,92.907,94.854
32,91.04,90.763,91.949,92.393,91.642,93.161,92.628,92.822,92.902,93.928,92.916,92.627,92.713,92.005,0.0,116.034,93.127,92.074,94.173,92.759,92.965,94.932
33,91.157,91.421,92.55,92.414,91.713,93.391,93.191,96.805,93.302,93.788,92.916,93.235,93.412,92.486,0.0,93.491,93.232,92.846,93.748,92.884,93.456,94.499
34,91.375,91.256,92.495,92.33,91.66,93.61,92.976,108.347,96.658,121.157,92.291,93.122,93.168,92.15,0.0,94.014,93.496,92.611,93.886,92.883,93.134,96.59
35,91.296,91.127,96.245,92.894,92.108,96.934,92.857,89.774,111.518,0.0,92.354,92.977,92.754,92.44,0.0,95.682,93.541,92.617,94.002,93.415,93.321,94.669
36,91.606,91.147,110.643,93.011,93.207,111.798,96.128,90.595,92.032,0.0,95.584,93.93,92.67,91.866,0.0,94.733,96.616,92.124,94.329,93.21,96.699,95.77
37,91.268,91.377,91.604,93.037,93.426,91.541,113.184,91.27,92.144,0.0,111.507,96.476,96.019,92.065,0.0,96.344,113.162,92.455,94.024,94.828,111.742,96.326
38,91.483,91.471,90.839,92.582,92.972,91.473,91.721,90.864,91.864,0.0,91.423,109.501,109.689,92.271,0.0,95.214,91.521,92.573,93.729,92.884,91.503,95.174
39,91.592,91.476,90.652,92.441,93.721,91.635,91.503,90.64,92.108,0.0,91.713,91.235,90.756,92.757,0.0,92.798,92.737,92.65,95.389,93.799,91.744,95.975
40,91.344,91.386,90.487,92.764,92.504,91.917,91.503,90.689,92.375,0.0,92.394,91.598,91.989,92.574,0.0,92.935,91.964,92.563,94.109,94.482,91.727,100.242
41,91.587,91.671,90.773,92.639,92.299,92.157,91.928,90.917,92.36,0.0,92.115,92.113,91.748,92.544,0.0,92.861,92.05,92.743,97.486,96.078,91.888,119.109
42,91.728,91.813,90.461,92.778,92.121,91.784,91.373,90.509,91.236,0.0,91.411,91.781,91.588,92.259,0.0,98.783,91.679,92.461,113.743,108.989,91.698,94.296
43,94.92,91.61,91.275,96.904,92.095,92.307,90.563,91.143,91.671,0.0,91.892,92.165,92.057,92.09,0.0,116.052,92.038,92.426,95.848,90.318,91.688,93.761
44,110.444,91.162,90.618,111.485,93.017,91.78,91.279,90.661,92.391,0.0,91.958,92.922,91.628,92.048,0.0,91.767,91.884,92.524,92.367,90.328,92.24,93.631
45,90.136,95.448,90.524,90.967,92.467,93.679,91.442,90.576,92.408,0.0,91.842,92.825,91.94,94.947,0.0,91.85,92.952,95.684,92.061,90.404,91.494,94.631
