lap,1,8,9,20,154,807,815,817,822,825,826,830,832,840,841,842,844,846,847,848
1,86.434,103.029,98.564,90.453,92.573,98.687,96.385,95.756,88.519,93.075,93.892,89.414,95.138,96.721,97.251,91.885,91.214,97.604,99.457,94.539
2,83.657,85.55,88.746,83.893,84.854,87.232,86.549,86.364,83.495,85.593,85.634,83.595,86.323,86.917,87.105,84.591,84.378,87.195,88.445,86.009
3,83.183,86.653,87.102,83.455,84.4,86.311,85.829,85.278,83.021,84.883,84.954,83.359,85.21,85.962,85.88,83.795,83.549,86.159,88.553,84.971
4,82.782,86.605,87.185,83.378,84.389,85.576,85.141,84.611,83.161,84.485,84.568,83.097,84.586,85.34,85.567,83.635,83.153,85.283,86.66,84.565
5,82.698,84.316,87.13,83.232,84.094,85.331,84.826,84.595,82.676,84.522,84.806,82.803,84.801,85.231,85.402,83.402,83.277,85.456,86.616,85.025
6,82.31,85.007,86.308,83.146,83.786,85.273,84.721,84.993,82.536,84.349,84.499,82.817,84.856,85.193,90.587,83.408,82.933,84.861,86.713,84.732
7,82.254,84.866,86.312,82.906,83.71,84.238,84.712,84.798,82.589,84.369,84.285,82.953,84.505,85.298,103.822,83.114,82.792,84.94,86.054,84.319
8,82.355,84.385,86.074,82.957,84.383,84.706,84.785,84.603,82.26,84.456,84.177,82.625,84.64,85.238,84.731,82.874,83.078,84.956,86.071,84.174
9,81.972,84.76,86.19,82.975,84.171,85.666,84.701,84.482,82.296,84.382,84.339,82.709,84.448,85.518,84.947,83.84,82.749,86.011,86.191,84.415
10,81.974,84.716,86.224,83.081,84.058,84.375,84.337,83.872,82.211,83.949,84.289,82.551,84.19,84.894,85.012,83.436,83.165,86.0,85.869,84.037
11,82.284,84.609,88.315,83.16,84.053,84.476,84.215,84.364,82.275,84.12,84.163,82.502,84.321,84.643,84.979,83.206,83.053,84.729,85.782,84.246
12,81.998,84.293,86.431,84.65,84.106,84.273,84.193,84.221,82.3,83.994,83.798,82.535,84.142,84.514,84.686,83.257,82.188,84.29,85.724,83.981
13,81.947,84.569,86.369,83.583,83.98,84.386,83.92,83.961,82.097,83.969,84.082,82.617,84.085,84.228,84.933,83.138,82.808,84.538,85.829,84.09
14,82.151,84.567,85.84,83.449,84.019,84.214,84.576,84.637,81.979,84.108,84.499,82.688,84.569,84.409,85.162,83.565,82.925,84.363,85.879,84.102
15,81.766,84.58,85.955,83.358,84.148,84.512,84.2,84.624,82.094,83.988,83.979,82.85,84.381,84.516,85.182,83.636,82.869,84.465,86.117,84.235
16,81.913,84.633,85.93,83.682,83.923,84.273,84.191,84.37,82.19,84.205,84.021,82.968,83.999,84.32,85.156,83.423,83.008,84.503,86.11,84.058
17,81.904,84.791,86.235,83.832,83.856,85.159,84.917,84.636,82.174,83.908,84.254,83.015,84.33,84.823,87.031,83.683,82.606,84.628,86.568,84.223
18,82.741,84.683,87.905,83.483,83.862,84.459,84.419,84.228,82.415,83.914,84.015,83.041,83.987,84.263,85.919,83.928,82.572,84.469,86.242,83.904
19,82.991,85.024,87.481,87.181,83.775,84.407,84.499,84.576,83.479,83.851,84.02,83.333,84.278,84.33,87.574,83.729,82.662,84.538,86.685,84.077
20,81.527,84.549,87.593,102.585,83.798,84.313,84.56,84.643,83.423,83.918,84.359,86.931,84.734,84.352,84.999,83.786,82.873,84.684,87.839,84.169
21,82.386,84.182,87.854,83.219,83.84,84.406,84.309,84.031,83.41,83.867,87.854,101.126,84.382,84.249,85.129,84.138,83.0,84.255,86.255,85.397
22,82.383,84.437,86.495,81.713,83.607,84.191,84.352,84.047,82.731,84.148,102.55,82.192,84.536,87.999,85.868,87.921,83.553,84.3,86.356,83.884
23,82.466,84.133,86.406,83.603,83.681,82.922,84.24,85.135,82.797,88.009,82.56,82.223,85.955,103.247,86.827,102.439,83.641,83.915,89.409,83.948
24,82.26,86.611,86.383,81.333,83.466,83.725,89.2,86.875,83.405,101.623,84.412,82.283,89.857,83.497,85.157,82.897,84.412,84.219,86.386,84.233
25,82.886,84.671,87.738,82.751,83.973,83.546,103.038,103.527,83.91,83.05,83.005,82.315,101.501,83.691,84.642,83.644,86.802,83.854,86.417,87.702
26,82.926,84.499,87.423,82.762,87.596,83.521,82.979,84.161,87.529,82.419,83.205,82.903,82.686,83.481,84.933,82.819,103.607,88.923,88.869,103.451
27,86.194,84.524,88.725,81.938,102.507,85.215,83.347,83.458,101.045,83.379,82.569,82.7,83.273,83.315,84.681,82.767,81.433,101.589,86.021,83.17
28,101.228,89.118,87.598,82.744,82.977,84.211,83.653,83.763,81.593,83.904,83.094,82.326,83.548,83.226,85.449,82.692,83.054,82.561,86.125,82.331
29,82.131,102.839,86.688,81.73,82.483,83.668,83.507,83.377,80.857,83.659,83.178,82.719,83.403,83.293,85.422,82.819,82.228,82.642,86.85,83.065
30,82.3,83.872,88.422,81.962,82.546,83.668,83.858,83.646,81.719,83.673,83.39,81.567,83.581,83.343,84.68,82.944,81.644,82.772,86.346,82.763
31,81.134,83.646,90.896,82.082,82.568,83.735,83.649,83.566,81.725,83.747,83.937,82.064,83.556,83.505,84.59,83.292,82.15,82.862,86.044,83.084
32,82.286,85.03,110.949,81.611,82.713,84.196,83.267,83.641,82.118,83.943,83.878,81.925,83.308,83.233,87.179,82.686,81.77,82.957,90.685,83.098
33,82.341,83.563,86.85,82.657,82.58,86.354,83.907,83.87,82.41,82.678,83.149,81.844,83.608,83.78,84.844,83.212,82.549,83.613,104.192,83.152
34,82.293,85.178,85.67,81.987,82.805,84.196,83.42,83.356,81.723,83.188,83.066,81.951,83.505,83.534,84.648,82.716,81.906,83.359,84.24,83.299
35,81.745,83.66,87.051,81.922,82.335,87.439,83.469,83.026,82.073,83.243,82.737,82.189,83.315,83.325,84.886,82.387,81.955,83.227,84.536,83.773
36,81.844,83.547,86.552,81.787,82.888,102.09,83.489,83.201,82.003,84.577,82.073,81.779,83.346,83.263,85.177,82.524,84.372,84.874,84.479,82.671
37,81.784,83.246,85.207,81.728,82.933,84.934,84.895,83.009,82.295,83.198,82.752,81.811,83.247,84.659,85.207,82.385,82.34,82.994,87.597,82.838
38,81.578,83.633,88.541,81.181,82.323,82.58,83.586,83.304,81.571,83.073,82.653,82.037,83.298,83.415,86.855,82.723,82.161,83.371,86.618,82.595
39,82.137,83.72,87.115,81.499,82.516,84.742,83.483,83.191,81.834,82.697,82.699,81.827,83.202,83.667,85.816,82.755,82.297,83.247,88.974,82.623
40,81.724,83.365,84.869,85.804,82.547,82.832,82.885,84.987,81.836,82.365,82.328,82.071,83.187,83.604,86.107,82.51,82.304,83.566,86.215,82.522
41,82.21,83.313,85.565,99.608,82.402,83.252,83.554,83.201,81.963,82.59,82.608,81.76,85.395,84.64,91.113,83.605,83.006,85.023,86.602,82.61
42,82.206,83.239,86.928,80.065,82.699,82.924,85.012,82.929,81.56,82.659,82.206,82.271,82.877,83.338,105.223,82.589,82.143,83.214,85.247,82.743
43,81.891,83.246,85.6,80.338,82.323,82.836,83.192,82.978,82.461,82.363,82.32,85.237,83.079,83.677,82.931,82.441,82.173,83.213,85.094,82.671
44,81.957,85.759,121.716,80.836,82.094,82.706,83.45,83.123,80.822,82.745,82.408,99.663,82.813,83.819,97.908,82.258,82.567,83.873,112.042,82.845
45,80.953,115.481,136.055,80.691,82.623,104.635,103.422,102.169,84.69,91.081,90.505,80.208,98.145,0.0,120.815,82.469,83.099,0.0,135.923,92.128
46,93.804,136.444,93.372,115.305,124.674,127.571,136.826,143.46,130.385,135.493,147.421,113.162,121.382,0.0,97.352,121.274,112.276,0.0,115.21,166.477
47,155.803,109.418,130.583,121.32,136.373,131.415,132.657,131.374,120.002,105.513,99.111,121.355,105.378,0.0,96.013,135.989,134.639,0.0,132.078,130.647
48,129.746,133.731,109.668,114.962,94.775,132.761,131.89,132.943,126.263,95.231,96.197,121.51,90.542,0.0,115.903,94.495,114.064,0.0,109.489,133.289
49,134.091,106.26,85.729,132.576,116.622,110.112,111.728,110.345,132.766,116.359,115.762,131.91,114.841,0.0,105.095,129.473,133.903,0.0,85.676,109.481
50,140.867,84.06,84.811,133.3,129.617,84.986,85.929,84.978,134.821,130.156,129.799,134.988,129.138,0.0,85.94,129.182,131.378,0.0,84.515,84.413
51,124.405,84.292,105.935,125.07,124.566,84.226,83.428,84.611,124.197,124.242,124.426,125.229,124.568,0.0,83.917,124.71,124.822,0.0,112.072,86.11
52,127.645,111.56,86.298,125.999,124.44,116.73,113.763,115.775,127.434,123.317,122.541,126.439,121.202,0.0,105.188,125.614,126.46,0.0,86.639,116.884
53,79.85,84.711,84.864,82.343,85.103,85.53,85.742,85.555,81.217,84.255,85.614,81.534,84.539,0.0,84.248,83.998,82.963,0.0,84.445,85.471
54,78.492,84.006,84.117,80.892,82.031,83.106,83.806,83.149,81.362,81.791,82.368,81.126,82.452,0.0,84.16,81.28,80.914,0.0,84.009,82.712
55,80.909,82.817,83.933,80.466,81.287,82.135,82.738,82.129,78.737,81.507,81.854,80.202,81.765,0.0,82.99,81.195,81.101,0.0,83.645,81.761
56,79.98,82.121,84.012,80.1,81.798,82.846,82.231,80.615,80.027,81.794,81.655,80.07,81.771,0.0,82.272,80.587,80.127,0.0,83.7,81.64
57,79.858,82.393,84.131,79.971,82.708,82.247,84.37,81.834,79.708,82.373,82.237,79.769,82.092,0.0,83.522,80.536,80.002,0.0,84.139,82.098
58,80.295,81.953,83.92,80.184,83.024,82.16,82.228,82.645,79.966,81.509,82.661,80.316,82.815,0.0,82.404,80.665,80.135,0.0,83.277,82.628
59,79.681,81.866,83.562,80.194,82.376,82.11,82.111,81.908,79.978,81.397,81.548,80.128,80.859,0.0,82.177,80.621,80.32,0.0,83.257,81.843
60,79.774,81.855,83.77,80.145,81.699,81.594,81.993,81.556,79.91,81.339,81.736,80.045,81.438,0.0,82.449,80.843,80.165,0.0,83.152,81.568
61,79.885,81.851,83.564,80.144,82.851,81.885,82.032,81.995,79.864,81.187,81.249,80.033,81.254,0.0,82.139,80.649,80.327,0.0,83.03,82.003
62,79.847,81.601,83.772,80.07,81.48,81.7,82.056,81.848,79.903,81.356,81.322,79.988,81.356,0.0,82.173,80.756,80.467,0.0,83.096,81.803
63,79.928,81.99,83.714,80.472,81.501,81.93,81.975,81.51,80.151,81.069,81.158,80.287,81.384,0.0,82.069,80.853,80.317,0.0,82.801,81.233
64,79.771,81.667,83.372,79.82,81.057,81.629,82.707,81.392,79.912,81.017,80.726,79.993,81.173,0.0,81.833,80.754,80.433,0.0,82.382,81.3
65,79.619,81.571,83.202,80.196,81.069,81.282,81.859,80.924,80.098,81.011,81.091,80.195,81.337,0.0,82.019,80.752,80.459,0.0,82.69,81.028
66,80.109,81.382,0.0,80.091,81.07,81.338,82.412,81.472,80.546,80.77,81.254,80.449,81.373,0.0,82.259,80.83,80.514,0.0,0.0,81.032
