lap,1,3,8,13,18,20,807,815,817,828,830,831,832
1,0.0,1.3619999999999948,8.914999999999992,3.125,11.863,4.533999999999992,10.302999999999997,10.954000000000008,7.437999999999988,23.971000000000004,9.697000000000003,6.939999999999998,5.891999999999996
2,0.0,0.5989999999999895,6.776999999999987,1.538000000000011,10.371000000000038,2.598000000000013,8.89100000000002,9.481000000000051,5.322000000000003,11.247000000000014,7.6580000000000155,4.743999999999971,3.4710000000000036
3,0.0,1.2339999999999236,4.247999999999934,2.1889999999999645,6.187000000000012,2.658999999999992,5.076999999999998,5.711999999999989,3.658999999999992,6.745999999999981,4.617999999999995,3.322999999999979,3.269999999999982
4,0.0,2.379000000000019,7.985000000000014,3.8460000000000036,11.2650000000001,4.527000000000044,9.575000000000045,12.372000000000071,6.841000000000008,11.679000000000087,8.907000000000039,6.114000000000033,7.439000000000078
5,0.0,2.6820000000000164,10.291000000000054,5.0090000000000146,16.312000000000126,5.789000000000101,12.754000000000019,16.833000000000084,9.168000000000006,15.573000000000093,11.877000000000066,8.497000000000071,9.869000000000028
6,0.0,2.367999999999938,12.289999999999964,5.793999999999983,20.08800000000008,6.54200000000003,15.382999999999925,21.11500000000001,11.292999999999893,17.63600000000008,14.562000000000012,10.572999999999979,11.740999999999985
7,0.0,2.6019999999999754,13.822999999999979,6.406000000000063,23.522000000000162,7.146000000000072,17.95399999999995,27.085000000000036,13.11999999999989,19.798000000000116,17.009000000000015,12.243000000000052,14.565000000000055
8,0.0,2.163000000000011,15.187999999999988,7.083000000000084,27.29700000000014,8.00100000000009,20.48199999999997,29.596000000000004,14.73099999999988,21.576000000000136,19.278999999999996,13.849000000000046,16.057999999999993
9,0.0,1.6100000000000136,16.494000000000028,7.36200000000008,30.74200000000019,8.059000000000083,22.456999999999994,32.759000000000015,16.010999999999854,23.560000000000173,21.067000000000007,15.246000000000095,17.729000000000042
10,0.0,1.2709999999999582,17.805000000000064,7.505000000000109,34.756000000000085,8.22199999999998,24.602999999999838,36.021999999999935,17.335999999999785,25.684000000000196,23.312999999999874,16.499000000000024,19.167999999999893
11,0.0,1.7129999999999654,19.124000000000024,7.9340000000001965,38.432000000000244,8.970000000000027,26.88799999999992,39.080999999999904,18.630999999999858,27.787000000000262,25.69699999999989,17.701999999999998,21.013999999999896
12,0.0,1.93100000000004,20.69100000000003,8.986000000000104,43.36000000000013,10.134999999999991,29.176999999999907,44.05399999999986,20.227999999999838,29.932000000000244,28.29399999999987,19.317000000000007,23.1429999999998
13,0.0,2.1920000000000073,22.097999999999956,9.850000000000136,47.05600000000004,11.156999999999925,31.457999999999856,47.794999999999845,21.727999999999838,32.09100000000035,30.39099999999985,21.037000000000035,25.49799999999982
14,0.0,2.089000000000169,23.647000000000162,10.171000000000276,51.56800000000021,11.498000000000047,33.24499999999989,58.207999999999856,23.048999999999978,34.28600000000051,32.39200000000005,22.184000000000196,27.204999999999927
15,0.0,2.4880000000002838,24.95600000000036,10.511000000000422,55.067000000000235,12.174000000000206,35.18299999999999,60.659999999999854,24.500999999999976,36.293000000000575,34.197000000000116,23.39200000000028,28.736000000000104
16,0.0,2.354000000000269,50.098000000000184,11.30000000000041,58.85200000000009,12.889000000000124,37.45899999999983,63.58199999999988,26.125,38.56300000000056,36.17800000000011,24.5300000000002,30.511999999999944
17,0.0,2.506000000000313,57.16500000000019,12.311000000000604,63.03200000000015,13.970000000000255,40.07600000000002,67.0909999999999,28.317000000000007,41.10100000000057,38.33100000000013,25.931000000000267,32.677000000000135
18,0.0,2.409000000000333,56.66300000000024,13.094000000000733,66.56500000000028,14.654000000000224,42.32400000000007,70.02399999999989,30.817999999999984,43.00800000000049,40.404000000000224,27.319000000000187,34.73700000000008
19,0.0,2.305000000000291,57.55800000000022,13.94200000000069,70.38100000000031,15.475000000000364,44.792000000000144,73.48000000000002,32.92699999999991,45.4020000000005,42.89900000000034,28.7170000000001,36.62200000000007
20,0.0,2.425000000000182,57.36400000000003,14.777000000000726,74.21300000000019,16.314000000000306,47.473000000000184,76.39100000000008,34.90899999999988,48.102000000000544,45.28300000000036,30.528999999999996,39.011999999999944
21,0.0,2.9390000000003056,57.43299999999999,34.39800000000059,78.46600000000035,17.233000000000175,68.30099999999993,80.13599999999997,37.6569999999997,51.298000000000684,47.889000000000124,32.83699999999999,41.371999999999844
22,0.0,3.5450000000000728,57.22199999999975,40.94000000000051,82.27800000000025,17.134999999999764,75.37999999999965,83.39399999999978,39.900999999999385,53.530000000000655,50.125,34.153999999999996,43.76599999999962
23,0.0,3.701999999999771,56.76599999999962,42.70400000000018,85.13000000000011,17.00799999999981,76.10999999999967,85.8479999999995,60.9099999999994,55.936000000000604,51.810999999999694,35.62699999999995,45.90799999999945
24,0.0,3.8249999999993634,57.85599999999931,41.85100000000011,87.77399999999989,35.34599999999955,77.04199999999946,88.70599999999922,67.79599999999937,59.06600000000026,53.36799999999948,36.792999999999665,99.95699999999943
25,13.415000000000873,0.0,52.389000000000124,37.104000000000724,85.43300000000045,36.100000000000364,73.65599999999995,86.35899999999992,63.84299999999985,58.246000000001004,50.384000000000015,53.819000000000415,102.7829999999999
26,0.8590000000008331,0.0,33.70199999999977,18.11600000000044,69.71000000000004,16.646999999999935,56.69599999999991,70.5029999999997,46.0359999999996,65.400000000001,33.5329999999999,43.08699999999999,84.4409999999998
27,0.0,4.671999999999116,31.502999999998792,17.294999999999618,91.66099999999915,15.195999999999003,57.1329999999989,72.97199999999884,45.698999999998705,73.13400000000001,34.74899999999889,41.97299999999905,83.64199999999892
28,0.0,3.5229999999992287,30.213999999999032,17.273999999999432,99.96199999999908,14.62499999999909,58.276999999999134,76.42299999999886,46.03199999999879,73.61700000000019,36.17099999999891,41.6629999999991,83.86299999999892
29,0.0,2.8069999999993342,29.442999999998847,17.5679999999993,102.10199999999895,14.23299999999881,59.86799999999903,79.46199999999862,46.30999999999858,74.35699999999997,37.87599999999884,42.214999999999236,85.10599999999886
30,0.0,2.5559999999991305,29.022999999998774,18.472999999999047,104.99499999999898,14.74599999999873,62.228999999998905,82.54699999999866,47.24399999999832,76.21799999999985,40.1659999999988,43.66899999999896,86.66699999999855
31,0.0,2.4889999999991232,29.29399999999896,19.551999999999225,109.24499999999898,15.767999999998665,64.83999999999878,85.91699999999855,48.77499999999827,77.99499999999989,43.31899999999905,45.45899999999892,88.69699999999875
32,0.0,2.2729999999992287,28.863999999999123,20.411999999999352,114.23899999999912,16.2579999999989,67.10199999999895,89.63899999999876,49.96099999999842,79.29999999999973,65.4759999999992,47.090999999998985,90.81699999999864
33,26.399000000000797,28.45699999999988,55.391000000000076,47.71199999999999,144.69700000000012,43.08199999999988,95.63799999999992,120.82899999999972,77.61299999999937,107.28700000000072,0.0,75.0,122.1269999999995
34,119.47000000000071,121.4380000000001,148.38999999999987,140.56899999999996,241.6579999999999,135.9380000000001,189.91399999999976,217.2519999999995,170.7799999999993,200.61000000000058,0.0,168.23399999999992,217.6309999999994
