raceId,driverId,lap,position,time,milliseconds
950,817,1,1,1:43.315,103315
950,817,2,1,1:42.309,102309
950,817,3,14,1:56.349,116349
950,817,4,18,2:19.944,139944
950,817,5,17,2:15.444,135444
950,817,6,17,2:11.770,131770
950,817,7,17,2:26.258,146258
950,817,8,17,2:23.545,143545
950,817,9,15,1:44.397,104397
950,817,10,14,1:44.923,104923
950,817,11,12,1:43.416,103416
950,817,12,12,1:44.957,104957
950,817,13,11,1:44.537,104537
950,817,14,10,1:45.085,105085
950,817,15,10,1:43.867,103867
950,817,16,8,1:43.809,103809
950,817,17,8,1:43.902,103902
950,817,18,7,1:44.012,104012
950,817,19,7,1:48.072,108072
950,817,20,14,2:00.680,120680
950,817,21,11,1:42.909,102909
950,817,22,10,1:42.805,102805
950,817,23,8,1:43.067,103067
950,817,24,8,1:42.175,102175
950,817,25,8,1:41.983,101983
950,817,26,8,1:42.538,102538
950,817,27,7,1:43.250,103250
950,817,28,6,1:43.910,103910
950,817,29,6,1:42.784,102784
950,817,30,5,1:42.706,102706
950,817,31,5,1:42.580,102580
950,817,32,4,1:42.390,102390
950,817,33,4,1:42.558,102558
950,817,34,4,1:42.507,102507
950,817,35,4,1:42.464,102464
950,817,36,2,1:42.628,102628
950,817,37,4,1:47.209,107209
950,817,38,8,1:58.657,118657
950,817,39,7,1:41.029,101029
950,817,40,6,1:42.121,102121
950,817,41,6,1:41.502,101502
950,817,42,6,1:42.776,102776
950,817,43,4,1:41.826,101826
950,817,44,4,1:41.544,101544
950,817,45,4,1:41.177,101177
950,817,46,4,1:41.097,101097
950,817,47,4,1:41.204,101204
950,817,48,4,1:41.174,101174
950,817,49,4,1:41.333,101333
950,817,50,4,1:41.629,101629
950,817,51,4,1:41.570,101570
950,817,52,4,1:41.764,101764
950,817,53,4,1:41.187,101187
950,817,54,4,1:41.103,101103
950,817,55,4,1:41.015,101015
950,817,56,4,1:41.817,101817
950,3,1,2,1:44.084,104084
950,3,2,2,1:42.293,102293
950,3,3,1,1:42.469,102469
950,3,4,1,1:50.507,110507
950,3,5,1,2:24.578,144578
950,3,6,1,2:26.533,146533
950,3,7,1,2:26.969,146969
950,3,8,1,2:33.052,153052
950,3,9,1,1:41.783,101783
950,3,10,1,1:41.581,101581
950,3,11,1,1:41.930,101930
950,3,12,1,1:42.021,102021
950,3,13,1,1:42.467,102467
950,3,14,1,1:42.375,102375
950,3,15,1,1:42.439,102439
950,3,16,1,1:42.478,102478
950,3,17,1,1:42.271,102271
950,3,18,1,1:42.620,102620
950,3,19,1,1:42.785,102785
950,3,20,1,1:48.389,108389
950,3,21,1,2:00.966,120966
950,3,22,1,1:40.631,100631
950,3,23,1,1:40.868,100868
950,3,24,1,1:40.881,100881
950,3,25,1,1:40.876,100876
950,3,26,1,1:40.580,100580
950,3,27,1,1:40.823,100823
950,3,28,1,1:41.154,101154
950,3,29,1,1:41.357,101357
950,3,30,1,1:41.564,101564
950,3,31,1,1:42.179,102179
950,3,32,1,1:41.878,101878
950,3,33,1,1:42.294,102294
950,3,34,1,1:42.045,102045
950,3,35,1,1:42.415,102415
950,3,36,1,1:47.773,107773
950,3,37,1,2:00.323,120323
950,3,38,1,1:40.418,100418
950,3,39,1,1:41.623,101623
950,3,40,1,1:41.062,101062
950,3,41,1,1:41.400,101400
950,3,42,1,1:40.838,100838
950,3,43,1,1:41.265,101265
950,3,44,1,1:41.697,101697
950,3,45,1,1:41.080,101080
950,3,46,1,1:40.795,100795
950,3,47,1,1:40.979,100979
950,3,48,1,1:41.088,101088
950,3,49,1,1:41.267,101267
950,3,50,1,1:41.020,101020
950,3,51,1,1:42.119,102119
950,3,52,1,1:41.078,101078
950,3,53,1,1:40.814,100814
950,3,54,1,1:40.790,100790
950,3,55,1,1:40.751,100751
950,3,56,1,1:41.576,101576
950,826,1,3,1:45.491,105491
950,826,2,3,1:43.018,103018
950,826,3,2,1:43.508,103508
950,826,4,2,1:55.312,115312
950,826,5,6,2:31.966,151966
950,826,6,6,2:17.192,137192
950,826,7,6,2:25.898,145898
950,826,8,6,2:31.068,151068
950,826,9,3,1:42.759,102759
950,826,10,3,1:42.978,102978
950,826,11,3,1:42.746,102746
950,826,12,2,1:42.782,102782
950,826,13,2,1:43.059,103059
950,826,14,2,1:43.091,103091
950,826,15,2,1:43.160,103160
950,826,16,2,1:43.597,103597
950,826,17,2,1:43.579,103579
950,826,18,2,1:43.653,103653
950,826,19,2,1:48.189,108189
950,826,20,4,2:00.840,120840
950,826,21,3,1:42.138,102138
950,826,22,2,1:42.068,102068
950,826,23,2,1:42.014,102014
950,826,24,2,1:42.161,102161
950,826,25,2,1:42.284,102284
950,826,26,2,1:42.609,102609
950,826,27,2,1:42.502,102502
950,826,28,2,1:42.666,102666
950,826,29,2,1:42.765,102765
950,826,30,2,1:42.891,102891
950,826,31,2,1:43.220,103220
950,826,32,2,1:42.856,102856
950,826,33,2,1:43.103,103103
950,826,34,2,1:43.251,103251
950,826,35,2,1:48.195,108195
950,826,36,4,2:00.185,120185
950,826,37,3,1:41.854,101854
950,826,38,3,1:41.546,101546
950,826,39,3,1:41.777,101777
950,826,40,3,1:41.864,101864
950,826,41,3,1:42.193,102193
950,826,42,3,1:42.306,102306
950,826,43,3,1:41.885,101885
950,826,44,3,1:41.682,101682
950,826,45,3,1:41.677,101677
950,826,46,3,1:42.070,102070
950,826,47,3,1:41.827,101827
950,826,48,3,1:42.179,102179
950,826,49,3,1:42.067,102067
950,826,50,3,1:42.291,102291
950,826,51,3,1:42.032,102032
950,826,52,3,1:42.051,102051
950,826,53,3,1:42.277,102277
950,826,54,3,1:42.849,102849
950,826,55,3,1:42.372,102372
950,826,56,3,1:42.234,102234
950,815,1,4,1:46.374,106374
950,815,2,4,1:43.329,103329
950,815,3,3,1:43.711,103711
950,815,4,3,1:57.617,117617
950,815,5,9,2:31.510,151510
950,815,6,9,2:16.759,136759
950,815,7,9,2:25.668,145668
950,815,8,8,2:29.984,149984
950,815,9,7,1:44.105,104105
950,815,10,7,1:44.814,104814
950,815,11,6,1:44.557,104557
950,815,12,5,1:42.896,102896
950,815,13,6,1:44.086,104086
950,815,14,6,1:43.988,103988
950,815,15,6,1:44.685,104685
950,815,16,5,1:43.863,103863
950,815,17,4,1:43.736,103736
950,815,18,6,1:48.694,108694
950,815,19,12,1:59.177,119177
950,815,20,8,1:42.548,102548
950,815,21,7,1:42.112,102112
950,815,22,5,1:42.464,102464
950,815,23,5,1:42.805,102805
950,815,24,6,1:44.995,104995
950,815,25,6,1:44.884,104884
950,815,26,5,1:44.527,104527
950,815,27,6,1:44.620,104620
950,815,28,10,1:49.745,109745
950,815,29,13,1:59.364,119364
950,815,30,13,1:41.846,101846
950,815,31,12,1:42.520,102520
950,815,32,10,1:42.705,102705
950,815,33,10,1:42.508,102508
950,815,34,10,1:43.218,103218
950,815,35,10,1:42.929,102929
950,815,36,10,1:42.834,102834
950,815,37,10,1:42.896,102896
950,815,38,9,1:43.573,103573
950,815,39,9,1:43.163,103163
950,815,40,8,1:42.970,102970
950,815,41,9,1:43.438,103438
950,815,42,9,1:43.160,103160
950,815,43,9,1:42.876,102876
950,815,44,9,1:43.087,103087
950,815,45,9,1:42.487,102487
950,815,46,9,1:42.982,102982
950,815,47,9,1:43.006,103006
950,815,48,9,1:43.145,103145
950,815,49,11,1:44.855,104855
950,815,50,11,1:43.994,103994
950,815,51,11,1:43.872,103872
950,815,52,11,1:44.039,104039
950,815,53,11,1:44.625,104625
950,815,54,11,1:44.731,104731
950,815,55,11,1:44.411,104411
950,815,56,11,1:44.687,104687
950,807,1,5,1:46.981,106981
950,807,2,5,1:43.678,103678
950,807,3,4,1:44.292,104292
950,807,4,6,2:00.703,120703
950,807,5,13,2:34.787,154787
950,807,6,13,2:13.150,133150
950,807,7,13,2:24.937,144937
950,807,8,13,2:28.262,148262
950,807,9,13,1:44.963,104963
950,807,10,13,1:46.369,106369
950,807,11,13,1:44.284,104284
950,807,12,14,1:45.057,105057
950,807,13,13,1:45.245,105245
950,807,14,13,1:45.544,105544
950,807,15,12,1:44.259,104259
950,807,16,12,1:44.598,104598
950,807,17,13,1:50.493,110493
950,807,18,18,2:00.665,120665
950,807,19,18,1:42.409,102409
950,807,20,15,1:43.160,103160
950,807,21,14,1:43.248,103248
950,807,22,13,1:43.442,103442
950,807,23,14,1:44.091,104091
950,807,24,14,1:43.736,103736
950,807,25,14,1:44.167,104167
950,807,26,16,1:50.682,110682
950,807,27,20,2:06.893,126893
950,807,28,18,1:42.310,102310
950,807,29,17,1:42.614,102614
950,807,30,17,1:43.166,103166
950,807,31,16,1:42.918,102918
950,807,32,16,1:42.785,102785
950,807,33,16,1:43.797,103797
950,807,34,15,1:44.284,104284
950,807,35,14,1:42.973,102973
950,807,36,14,1:43.079,103079
950,807,37,14,1:43.184,103184
950,807,38,14,1:42.892,102892
950,807,39,14,1:42.862,102862
