raceId,driverId,lap,position,time,milliseconds
939,20,1,1,1:52.569,112569
939,20,2,1,1:51.623,111623
939,20,3,1,1:52.242,112242
939,20,4,1,1:52.092,112092
939,20,5,1,1:52.354,112354
939,20,6,1,1:52.664,112664
939,20,7,1,1:52.639,112639
939,20,8,1,1:53.132,113132
939,20,9,1,1:52.729,112729
939,20,10,1,1:52.636,112636
939,20,11,1,1:52.711,112711
939,20,12,1,1:52.969,112969
939,20,13,1,2:08.101,128101
939,20,14,1,2:48.222,168222
939,20,15,1,2:29.147,149147
939,20,16,1,2:52.733,172733
939,20,17,1,2:47.639,167639
939,20,18,1,2:41.692,161692
939,20,19,1,1:52.265,112265
939,20,20,1,1:52.463,112463
939,20,21,1,1:52.414,112414
939,20,22,1,1:52.734,112734
939,20,23,1,1:52.592,112592
939,20,24,1,1:52.967,112967
939,20,25,1,1:52.943,112943
939,20,26,1,1:53.193,113193
939,20,27,1,1:50.520,110520
939,20,28,1,1:50.904,110904
939,20,29,1,1:50.799,110799
939,20,30,1,1:50.916,110916
939,20,31,1,1:50.641,110641
939,20,32,1,1:50.875,110875
939,20,33,1,1:51.524,111524
939,20,34,1,1:51.587,111587
939,20,35,1,1:51.793,111793
939,20,36,1,1:51.899,111899
939,20,37,1,2:08.617,128617
939,20,38,1,3:07.834,187834
939,20,39,1,2:42.180,162180
939,20,40,1,2:46.351,166351
939,20,41,1,1:51.473,111473
939,20,42,1,1:51.510,111510
939,20,43,1,1:51.063,111063
939,20,44,1,1:50.787,110787
939,20,45,1,1:50.733,110733
939,20,46,1,1:50.352,110352
939,20,47,1,1:50.186,110186
939,20,48,1,1:50.304,110304
939,20,49,1,1:50.320,110320
939,20,50,1,1:50.271,110271
939,20,51,1,1:50.075,110075
939,20,52,1,1:50.319,110319
939,20,53,1,1:50.069,110069
939,20,54,1,1:50.267,110267
939,20,55,1,1:50.393,110393
939,20,56,1,1:50.989,110989
939,20,57,1,1:50.939,110939
939,20,58,1,1:51.053,111053
939,20,59,1,1:51.273,111273
939,20,60,1,1:51.278,111278
939,20,61,1,1:52.559,112559
939,817,1,2,1:55.603,115603
939,817,2,2,1:52.906,112906
939,817,3,2,1:52.641,112641
939,817,4,2,1:52.658,112658
939,817,5,2,1:52.435,112435
939,817,6,2,1:52.574,112574
939,817,7,2,1:52.656,112656
939,817,8,2,1:52.835,112835
939,817,9,2,1:52.446,112446
939,817,10,2,1:52.299,112299
939,817,11,2,1:52.507,112507
939,817,12,2,1:52.480,112480
939,817,13,2,2:09.718,129718
939,817,14,2,2:49.226,169226
939,817,15,2,2:28.994,148994
939,817,16,2,2:48.350,168350
939,817,17,2,2:46.976,166976
939,817,18,2,2:41.262,161262
939,817,19,2,1:52.479,112479
939,817,20,2,1:52.477,112477
939,817,21,2,1:52.393,112393
939,817,22,2,1:52.497,112497
939,817,23,2,1:52.868,112868
939,817,24,2,1:52.964,112964
939,817,25,2,1:52.881,112881
939,817,26,2,1:53.209,113209
939,817,27,2,1:52.524,112524
939,817,28,2,1:51.560,111560
939,817,29,2,1:51.346,111346
939,817,30,2,1:50.861,110861
939,817,31,2,1:50.857,110857
939,817,32,2,1:50.966,110966
939,817,33,2,1:51.395,111395
939,817,34,2,1:51.631,111631
939,817,35,2,1:51.586,111586
939,817,36,2,1:51.948,111948
939,817,37,2,2:10.595,130595
939,817,38,2,3:02.566,182566
939,817,39,2,2:42.264,162264
939,817,40,2,2:46.490,166490
939,817,41,2,1:52.696,112696
939,817,42,2,1:51.816,111816
939,817,43,2,1:51.111,111111
939,817,44,2,1:51.152,111152
939,817,45,2,1:50.591,110591
939,817,46,2,1:50.558,110558
939,817,47,2,1:50.304,110304
939,817,48,2,1:50.300,110300
939,817,49,2,1:50.118,110118
939,817,50,2,1:50.258,110258
939,817,51,2,1:50.174,110174
939,817,52,2,1:50.041,110041
939,817,53,2,1:50.240,110240
939,817,54,2,1:50.498,110498
939,817,55,2,1:50.694,110694
939,817,56,2,1:50.879,110879
939,817,57,2,1:51.414,111414
939,817,58,2,1:50.632,110632
939,817,59,2,1:51.824,111824
939,817,60,2,1:50.750,110750
939,817,61,2,1:50.623,110623
939,8,1,3,1:56.737,116737
939,8,2,3,1:52.845,112845
939,8,3,3,1:52.752,112752
939,8,4,3,1:52.698,112698
939,8,5,3,1:52.643,112643
939,8,6,3,1:52.477,112477
939,8,7,3,1:52.963,112963
939,8,8,3,1:52.702,112702
939,8,9,3,1:52.750,112750
939,8,10,3,1:52.720,112720
939,8,11,3,1:52.761,112761
939,8,12,3,1:52.924,112924
939,8,13,3,2:12.457,132457
939,8,14,3,2:47.644,167644
939,8,15,3,2:28.374,148374
939,8,16,3,2:45.834,165834
939,8,17,3,2:47.086,167086
939,8,18,3,2:40.961,160961
939,8,19,3,1:52.496,112496
939,8,20,3,1:52.469,112469
939,8,21,3,1:52.571,112571
939,8,22,3,1:52.362,112362
939,8,23,3,1:52.824,112824
939,8,24,3,1:53.199,113199
939,8,25,3,1:52.714,112714
939,8,26,3,1:53.266,113266
939,8,27,3,1:52.705,112705
939,8,28,3,1:52.128,112128
939,8,29,3,1:51.949,111949
939,8,30,3,1:51.474,111474
939,8,31,3,1:51.631,111631
939,8,32,3,1:51.475,111475
939,8,33,3,1:52.158,112158
939,8,34,3,1:52.404,112404
939,8,35,3,1:52.283,112283
939,8,36,3,1:52.900,112900
939,8,37,3,2:13.435,133435
939,8,38,3,2:54.682,174682
939,8,39,3,2:41.700,161700
939,8,40,3,2:46.600,166600
939,8,41,3,1:52.132,112132
939,8,42,3,1:51.738,111738
939,8,43,3,1:51.542,111542
939,8,44,3,1:51.251,111251
939,8,45,3,1:51.048,111048
939,8,46,3,1:50.999,110999
939,8,47,3,1:50.962,110962
939,8,48,3,1:50.341,110341
939,8,49,3,1:50.800,110800
939,8,50,3,1:50.568,110568
939,8,51,3,1:50.944,110944
939,8,52,3,1:50.857,110857
939,8,53,3,1:51.156,111156
939,8,54,3,1:51.068,111068
939,8,55,3,1:51.270,111270
939,8,56,3,1:51.163,111163
939,8,57,3,1:51.746,111746
939,8,58,3,1:51.847,111847
939,8,59,3,1:51.875,111875
939,8,60,3,1:52.598,112598
939,8,61,3,1:54.614,114614
939,826,1,4,1:57.605,117605
939,826,2,4,1:53.266,113266
939,826,3,4,1:52.820,112820
939,826,4,4,1:52.869,112869
939,826,5,4,1:53.122,113122
939,826,6,4,1:52.546,112546
939,826,7,4,1:53.146,113146
939,826,8,4,1:53.001,113001
939,826,9,4,1:53.170,113170
939,826,10,4,1:53.256,113256
939,826,11,4,1:53.307,113307
939,826,12,5,2:00.332,120332
939,826,13,8,2:35.216,155216
939,826,14,6,2:29.742,149742
939,826,15,6,2:29.081,149081
939,826,16,6,2:33.305,153305
939,826,17,6,2:45.995,165995
939,826,18,6,2:39.407,159407
939,826,19,6,1:53.775,113775
939,826,20,6,1:52.903,112903
939,826,21,6,1:53.240,113240
939,826,22,6,1:53.153,113153
939,826,23,6,1:53.018,113018
939,826,24,6,1:52.871,112871
939,826,25,6,1:53.041,113041
939,826,26,6,1:53.650,113650
939,826,27,5,1:54.210,114210
939,826,28,5,1:52.835,112835
939,826,29,5,1:53.027,113027
939,826,30,5,1:52.600,112600
939,826,31,5,1:52.943,112943
939,826,32,5,1:52.923,112923
939,826,33,6,1:59.845,119845
939,826,34,9,2:15.296,135296
939,826,35,7,1:51.633,111633
939,826,36,6,1:51.109,111109
939,826,37,6,2:19.102,139102
939,826,38,6,2:30.278,150278
939,826,39,6,2:23.505,143505
939,826,40,6,2:45.209,165209
939,826,41,6,1:53.355,113355
939,826,42,6,1:52.022,112022
939,826,43,6,1:51.657,111657
939,826,44,6,1:52.079,112079
939,826,45,6,1:51.699,111699
939,826,46,6,1:51.967,111967
939,826,47,6,1:51.547,111547
939,826,48,6,1:52.132,112132
939,826,49,6,1:51.485,111485
939,826,50,6,1:51.517,111517
939,826,51,6,1:51.974,111974
939,826,52,6,1:52.410,112410
939,826,53,6,1:51.801,111801
939,826,54,6,1:52.499,112499
939,826,55,6,1:52.791,112791
939,826,56,6,1:51.904,111904
939,826,57,6,1:52.387,112387
939,826,58,6,1:52.903,112903
939,826,59,6,1:52.705,112705
939,826,60,6,1:52.590,112590
939,826,61,6,1:52.850,112850
939,1,1,5,1:58.378,118378
939,1,2,5,1:54.260,114260
939,1,3,5,1:53.404,113404
939,1,4,5,1:53.268,113268
939,1,5,5,1:52.589,112589
939,1,6,5,1:52.637,112637
939,1,7,5,1:53.131,113131
939,1,8,5,1:53.213,113213
939,1,9,5,1:53.116,113116
939,1,10,5,1:53.269,113269
939,1,11,5,1:53.049,113049
939,1,12,4,1:52.935,112935
939,1,13,4,2:12.183,132183
939,1,14,4,2:46.030,166030
939,1,15,4,2:29.815,149815
939,1,16,4,2:41.967,161967
939,1,17,4,2:45.956,165956
939,1,18,4,2:40.874,160874
939,1,19,4,1:53.340,113340
939,1,20,4,1:52.685,112685
939,1,21,4,1:52.951,112951
939,1,22,4,1:52.735,112735
939,1,23,4,1:52.701,112701
939,1,24,4,1:52.505,112505
939,1,25,4,1:52.804,112804
939,1,26,4,1:55.172,115172
939,1,27,8,2:03.580,123580
939,1,28,10,2:04.969,124969
939,1,29,11,2:04.627,124627
939,1,30,14,2:05.040,125040
939,1,31,16,2:06.266,126266
939,1,32,18,2:19.201,139201
939,3,1,6,1:59.448,119448
939,3,2,6,1:53.927,113927
939,3,3,6,1:54.137,114137
939,3,4,6,1:53.538,113538
939,3,5,6,1:53.533,113533
939,3,6,6,1:53.337,113337
939,3,7,6,1:53.600,113600
939,3,8,6,1:53.392,113392
939,3,9,6,1:53.170,113170
939,3,10,6,1:53.499,113499
939,3,11,6,1:53.562,113562
939,3,12,6,1:53.471,113471
939,3,13,5,2:15.119,135119
939,3,14,5,2:47.491,167491
939,3,15,5,2:30.009,150009
939,3,16,5,2:33.426,153426
939,3,17,5,2:46.131,166131
939,3,18,5,2:39.939,159939
939,3,19,5,1:53.754,113754
939,3,20,5,1:52.731,112731
939,3,21,5,1:53.298,113298
939,3,22,5,1:53.117,113117
939,3,23,5,1:53.021,113021
939,3,24,5,1:52.807,112807
939,3,25,5,1:53.012,113012
939,3,26,5,1:53.359,113359
939,3,27,4,1:53.944,113944
939,3,28,4,1:52.215,112215
939,3,29,4,1:52.460,112460
939,3,30,4,1:52.638,112638
939,3,31,4,1:52.845,112845
939,3,32,4,1:52.353,112353
939,3,33,4,1:52.809,112809
939,3,34,4,1:52.669,112669
939,3,35,4,1:52.880,112880
939,3,36,4,1:52.982,112982
939,3,37,4,2:15.675,135675
939,3,38,4,2:46.542,166542
939,3,39,4,2:37.431,157431
939,3,40,4,2:45.988,165988
939,3,41,4,1:52.774,112774
939,3,42,4,1:51.760,111760
939,3,43,4,1:51.450,111450
939,3,44,4,1:51.419,111419
939,3,45,4,1:51.544,111544
939,3,46,4,1:51.492,111492
939,3,47,4,1:51.755,111755
939,3,48,4,1:51.549,111549
939,3,49,4,1:51.255,111255
939,3,50,4,1:50.934,110934
939,3,51,4,1:51.176,111176
939,3,52,4,1:51.153,111153
939,3,53,4,1:51.340,111340
939,3,54,4,1:51.792,111792
939,3,55,4,1:51.822,111822
939,3,56,4,1:52.215,112215
939,3,57,4,1:52.249,112249
939,3,58,4,1:51.925,111925
939,3,59,4,1:52.430,112430
939,3,60,4,1:52.885,112885
939,3,61,4,1:52.660,112660
939,822,1,7,2:00.008,120008
939,822,2,7,1:54.039,114039
939,822,3,7,1:54.123,114123
939,822,4,7,1:53.847,113847
939,822,5,7,1:53.705,113705
939,822,6,7,1:53.758,113758
939,822,7,7,1:53.692,113692
939,822,8,7,1:53.885,113885
939,822,9,7,1:53.532,113532
939,822,10,7,1:53.769,113769
939,822,11,7,1:53.699,113699
939,822,12,7,1:53.794,113794
939,822,13,6,2:16.399,136399
939,822,14,7,2:45.638,165638
939,822,15,7,2:29.719,149719
939,822,16,7,2:32.915,152915
939,822,17,7,2:46.033,166033
939,822,18,7,2:39.148,159148
939,822,19,7,1:54.330,114330
939,822,20,7,1:53.009,113009
939,822,21,7,1:53.008,113008
939,822,22,7,1:53.217,113217
939,822,23,7,1:53.274,113274
939,822,24,7,1:53.048,113048
939,822,25,7,1:53.264,113264
939,822,26,7,1:53.325,113325
939,822,27,6,1:54.093,114093
939,822,28,6,1:53.233,113233
939,822,29,6,1:52.934,112934
939,822,30,6,1:53.143,113143
939,822,31,6,1:53.091,113091
939,822,32,6,1:53.599,113599
939,822,33,5,1:53.454,113454
939,822,34,5,1:52.897,112897
939,822,35,5,1:53.165,113165
939,822,36,5,1:53.611,113611
939,822,37,5,2:19.016,139016
939,822,38,5,2:46.058,166058
939,822,39,5,2:28.580,148580
939,822,40,5,2:45.713,165713
939,822,41,5,1:52.947,112947
939,822,42,5,1:52.005,112005
939,822,43,5,1:51.572,111572
939,822,44,5,1:51.579,111579
939,822,45,5,1:51.746,111746
939,822,46,5,1:51.480,111480
939,822,47,5,1:51.763,111763
939,822,48,5,1:51.662,111662
939,822,49,5,1:51.342,111342
939,822,50,5,1:51.735,111735
939,822,51,5,1:52.017,112017
939,822,52,5,1:52.282,112282
939,822,53,5,1:52.031,112031
939,822,54,5,1:52.191,112191
939,822,55,5,1:52.743,112743
939,822,56,5,1:52.468,112468
939,822,57,5,1:51.979,111979
939,822,58,5,1:52.001,112001
939,822,59,5,1:52.532,112532
939,822,60,5,1:52.944,112944
939,822,61,5,1:54.538,114538
939,13,1,8,2:01.049,121049
939,13,2,8,1:54.206,114206
939,13,3,8,1:54.009,114009
939,13,4,8,1:54.238,114238
939,13,5,8,1:53.860,113860
939,13,6,8,1:53.824,113824
939,13,7,8,1:53.986,113986
939,13,8,8,1:53.918,113918
939,13,9,8,1:53.745,113745
939,13,10,8,1:53.750,113750
939,13,11,8,1:54.022,114022
939,13,12,9,2:01.237,121237
939,13,13,11,2:45.371,165371
939,13,14,10,2:35.737,155737
939,13,15,14,2:45.574,165574
939,13,16,14,2:30.458,150458
939,13,17,14,2:12.198,132198
939,13,18,13,2:37.735,157735
939,13,19,13,1:53.666,113666
939,13,20,13,1:54.082,114082
939,13,21,13,1:53.885,113885
939,13,22,13,1:54.503,114503
939,13,23,13,1:54.338,114338
939,13,24,13,1:54.150,114150
939,13,25,13,1:54.318,114318
939,13,26,12,1:54.181,114181
939,13,27,11,1:54.220,114220
939,13,28,12,2:02.303,122303
939,13,29,15,2:08.568,128568
939,13,30,19,2:46.686,166686
939,807,1,9,2:01.474,121474
939,807,2,9,1:54.626,114626
939,807,3,9,1:54.115,114115
939,807,4,9,1:54.160,114160
939,807,5,9,1:54.103,114103
939,807,6,9,1:53.868,113868
939,807,7,9,1:54.028,114028
939,807,8,9,1:54.406,114406
939,807,9,9,1:54.124,114124
939,807,10,9,1:54.100,114100
939,807,11,10,2:01.166,121166
939,807,12,12,2:13.258,133258
939,815,1,10,2:02.185,122185
939,815,2,10,1:54.805,114805
939,815,3,10,1:54.197,114197
939,815,4,10,1:54.120,114120
939,815,5,10,1:53.988,113988
939,815,6,10,1:53.945,113945
939,815,7,10,1:54.108,114108
939,815,8,10,1:54.662,114662
939,815,9,10,1:54.582,114582
939,815,10,10,1:54.585,114585
939,815,11,9,1:54.043,114043
939,815,12,8,1:54.077,114077
939,815,13,7,2:19.304,139304
