raceId,driverId,lap,position,time,milliseconds
930,3,1,1,1:35.658,95658
930,3,2,1,1:32.313,92313
930,3,3,1,1:31.755,91755
930,3,4,1,1:32.027,92027
930,3,5,1,1:31.908,91908
930,3,6,1,1:31.539,91539
930,3,7,1,1:31.585,91585
930,3,8,1,1:31.567,91567
930,3,9,1,1:31.403,91403
930,3,10,1,1:32.079,92079
930,3,11,1,1:32.200,92200
930,3,12,1,1:32.129,92129
930,3,13,1,1:32.201,92201
930,3,14,1,1:32.447,92447
930,3,15,1,1:35.740,95740
930,3,16,2,1:50.606,110606
930,3,17,1,1:31.846,91846
930,3,18,1,1:31.515,91515
930,3,19,1,1:31.489,91489
930,3,20,1,1:31.442,91442
930,3,21,1,1:31.324,91324
930,3,22,1,1:31.400,91400
930,3,23,1,1:31.562,91562
930,3,24,1,1:32.030,92030
930,3,25,1,1:31.793,91793
930,3,26,1,1:31.676,91676
930,3,27,1,1:32.529,92529
930,3,28,1,1:31.266,91266
930,3,29,1,1:31.278,91278
930,3,30,1,1:31.540,91540
930,3,31,1,1:31.740,91740
930,3,32,1,1:31.677,91677
930,3,33,1,1:32.190,92190
930,3,34,1,1:32.306,92306
930,3,35,1,1:32.385,92385
930,3,36,1,1:31.692,91692
930,3,37,1,1:32.083,92083
930,3,38,1,1:31.880,91880
930,3,39,1,1:31.585,91585
930,3,40,1,1:31.599,91599
930,3,41,1,1:31.612,91612
930,3,42,1,1:31.222,91222
930,3,43,1,1:31.793,91793
930,3,44,1,1:31.999,91999
930,3,45,1,1:35.985,95985
930,3,46,2,1:49.361,109361
930,3,47,2,1:30.095,90095
930,3,48,2,1:30.229,90229
930,3,49,2,1:30.062,90062
930,3,50,2,1:30.673,90673
930,3,51,1,1:30.474,90474
930,3,52,1,1:30.073,90073
930,3,53,1,1:29.109,89109
930,3,54,1,1:29.293,89293
930,3,55,1,1:29.500,89500
930,3,56,1,1:29.582,89582
930,3,57,1,1:29.743,89743
930,3,58,1,1:30.145,90145
930,3,59,1,1:30.062,90062
930,3,60,1,1:30.286,90286
930,3,61,1,1:30.426,90426
930,3,62,1,1:29.987,89987
930,3,63,1,1:30.321,90321
930,3,64,1,1:30.263,90263
930,3,65,1,1:30.318,90318
930,3,66,1,1:30.958,90958
930,20,1,2,1:36.832,96832
930,20,2,2,1:32.821,92821
930,20,3,2,1:32.317,92317
930,20,4,2,1:32.515,92515
930,20,5,2,1:32.325,92325
930,20,6,2,1:32.718,92718
930,20,7,2,1:32.010,92010
930,20,8,2,1:32.331,92331
930,20,9,2,1:32.562,92562
930,20,10,2,1:32.498,92498
930,20,11,2,1:32.400,92400
930,20,12,2,1:32.512,92512
930,20,13,2,1:32.292,92292
930,20,14,2,1:35.928,95928
930,20,15,4,1:49.159,109159
930,20,16,3,1:31.736,91736
930,20,17,3,1:31.546,91546
930,20,18,2,1:31.897,91897
930,20,19,2,1:31.764,91764
930,20,20,2,1:31.618,91618
930,20,21,2,1:31.646,91646
930,20,22,2,1:31.509,91509
930,20,23,2,1:31.646,91646
930,20,24,2,1:31.634,91634
930,20,25,2,1:31.654,91654
930,20,26,2,1:32.070,92070
930,20,27,2,1:31.934,91934
930,20,28,2,1:32.371,92371
930,20,29,2,1:32.129,92129
