raceId,driverId,lap,position,time,milliseconds
933,3,1,1,1:32.902,92902
933,3,2,1,2:17.155,137155
933,3,3,1,2:05.597,125597
933,3,4,1,1:58.402,118402
933,3,5,1,1:53.637,113637
933,3,6,1,1:49.873,109873
933,3,7,1,1:13.607,73607
933,3,8,1,1:13.177,73177
933,3,9,1,1:12.629,72629
933,3,10,1,1:12.419,72419
933,3,11,1,1:12.157,72157
933,3,12,1,1:12.509,72509
933,3,13,1,1:12.345,72345
933,3,14,1,1:12.506,72506
933,3,15,1,1:12.389,72389
933,3,16,1,1:12.466,72466
933,3,17,1,1:12.173,72173
933,3,18,1,1:12.184,72184
933,3,19,1,1:12.001,72001
933,3,20,1,1:12.182,72182
933,3,21,1,1:12.271,72271
933,3,22,1,1:12.131,72131
933,3,23,1,1:12.373,72373
933,3,24,1,1:12.144,72144
933,3,25,1,1:12.487,72487
933,3,26,1,1:13.139,73139
933,3,27,1,1:12.770,72770
933,3,28,1,1:12.948,72948
933,3,29,1,1:12.785,72785
933,3,30,1,1:12.876,72876
933,3,31,1,1:12.914,72914
933,3,32,1,1:13.175,73175
933,3,33,2,1:17.160,77160
933,3,34,3,1:29.701,89701
933,3,35,3,1:11.235,71235
933,3,36,2,1:11.664,71664
933,3,37,1,1:11.973,71973
933,3,38,1,1:11.705,71705
933,3,39,1,1:11.690,71690
933,3,40,1,1:12.144,72144
933,3,41,1,1:12.150,72150
933,3,42,1,1:12.058,72058
933,3,43,1,1:12.211,72211
933,3,44,1,1:11.991,71991
933,3,45,1,1:11.445,71445
933,3,46,1,1:11.821,71821
933,3,47,1,1:11.933,71933
933,3,48,1,1:12.144,72144
933,3,49,1,1:11.736,71736
933,3,50,1,1:12.303,72303
933,3,51,1,1:12.493,72493
933,3,52,1,1:11.810,71810
933,3,53,1,1:12.071,72071
933,3,54,1,1:12.001,72001
933,3,55,1,1:11.826,71826
933,3,56,1,1:11.816,71816
933,3,57,1,1:11.667,71667
933,3,58,1,1:11.930,71930
933,3,59,1,1:11.732,71732
933,3,60,1,1:11.764,71764
933,3,61,1,1:11.910,71910
933,3,62,1,1:12.247,72247
933,3,63,1,1:12.072,72072
933,3,64,1,1:11.928,71928
933,3,65,1,1:12.013,72013
933,3,66,1,1:12.308,72308
933,3,67,1,1:12.411,72411
933,3,68,1,1:12.269,72269
933,3,69,1,1:12.564,72564
933,3,70,1,1:14.190,74190
933,3,71,1,1:12.521,72521
933,1,1,2,1:33.767,93767
933,1,2,2,2:18.219,138219
933,1,3,2,2:04.973,124973
933,1,4,2,1:58.053,118053
933,1,5,2,1:53.486,113486
933,1,6,2,1:49.741,109741
933,1,7,2,1:14.440,74440
933,1,8,2,1:13.244,73244
933,1,9,2,1:13.034,73034
933,1,10,2,1:12.762,72762
933,1,11,2,1:12.242,72242
933,1,12,2,1:12.233,72233
933,1,13,2,1:12.222,72222
933,1,14,2,1:12.401,72401
933,1,15,2,1:12.330,72330
933,1,16,2,1:12.342,72342
933,1,17,2,1:12.260,72260
933,1,18,2,1:12.217,72217
933,1,19,2,1:12.145,72145
933,1,20,2,1:12.600,72600
933,1,21,2,1:12.484,72484
933,1,22,2,1:12.392,72392
933,1,23,2,1:12.412,72412
933,1,24,2,1:13.301,73301
933,1,25,2,1:12.703,72703
933,1,26,2,1:12.848,72848
933,1,27,2,1:12.615,72615
933,1,28,2,1:12.654,72654
933,1,29,2,1:12.464,72464
933,1,30,2,1:12.888,72888
933,1,31,2,1:12.437,72437
933,1,32,2,1:12.624,72624
933,1,33,1,1:12.906,72906
933,1,34,1,1:12.543,72543
933,1,35,1,1:15.964,75964
933,1,36,3,1:30.436,90436
933,1,37,2,1:12.278,72278
933,1,38,2,1:12.424,72424
933,1,39,2,1:11.821,71821
933,1,40,2,1:12.337,72337
933,1,41,2,1:12.428,72428
933,1,42,2,1:12.481,72481
933,1,43,2,1:11.989,71989
933,1,44,2,1:12.336,72336
933,1,45,2,1:11.763,71763
933,1,46,2,1:12.065,72065
933,1,47,2,1:11.916,71916
933,1,48,2,1:11.692,71692
933,1,49,2,1:11.919,71919
933,1,50,2,1:12.054,72054
933,1,51,2,1:12.419,72419
933,1,52,2,1:11.895,71895
933,1,53,2,1:11.869,71869
933,1,54,2,1:11.902,71902
933,1,55,2,1:11.684,71684
933,1,56,2,1:11.741,71741
933,1,57,2,1:12.153,72153
933,1,58,2,1:11.852,71852
933,1,59,2,1:11.706,71706
933,1,60,2,1:11.475,71475
933,1,61,2,1:11.514,71514
933,1,62,2,1:11.758,71758
933,1,63,2,1:11.928,71928
933,1,64,2,1:12.287,72287
933,1,65,2,1:11.881,71881
933,1,66,2,1:12.011,72011
933,1,67,2,1:12.075,72075
933,1,68,2,1:12.167,72167
933,1,69,2,1:12.255,72255
933,1,70,2,1:12.197,72197
933,1,71,2,1:14.076,74076
933,20,1,3,1:35.352,95352
933,20,2,3,2:17.731,137731
933,20,3,3,2:04.860,124860
933,20,4,3,1:58.449,118449
933,20,5,3,1:53.492,113492
933,20,6,3,1:48.979,108979
933,20,7,3,1:15.223,75223
933,20,8,3,1:13.836,73836
933,20,9,3,1:13.419,73419
933,20,10,3,1:12.896,72896
933,20,11,3,1:12.811,72811
933,20,12,3,1:12.822,72822
933,20,13,3,1:12.677,72677
933,20,14,3,1:12.768,72768
933,20,15,3,1:12.913,72913
933,20,16,3,1:12.733,72733
933,20,17,3,1:12.530,72530
933,20,18,3,1:12.529,72529
933,20,19,3,1:12.346,72346
933,20,20,3,1:12.866,72866
933,20,21,3,1:12.963,72963
933,20,22,3,1:12.677,72677
933,20,23,3,1:12.673,72673
933,20,24,3,1:12.943,72943
933,20,25,3,1:13.042,73042
933,20,26,3,1:13.313,73313
933,20,27,3,1:12.948,72948
933,20,28,3,1:13.076,73076
933,20,29,3,1:12.939,72939
933,20,30,3,1:13.006,73006
933,20,31,3,1:12.745,72745
933,20,32,3,1:13.176,73176
933,20,33,3,1:12.981,72981
933,20,34,2,1:12.879,72879
933,20,35,2,1:12.894,72894
933,20,36,1,1:16.958,76958
933,20,37,4,1:39.811,99811
933,20,38,4,1:12.314,72314
933,20,39,4,1:11.839,71839
933,20,40,4,1:12.069,72069
933,20,41,4,1:11.898,71898
933,20,42,4,1:11.891,71891
933,20,43,4,1:11.725,71725
933,20,44,4,1:11.499,71499
933,20,45,4,1:11.573,71573
933,20,46,4,1:11.787,71787
933,20,47,4,1:11.989,71989
933,20,48,4,1:11.921,71921
933,20,49,4,1:12.234,72234
933,20,50,4,1:11.881,71881
933,20,51,4,1:11.724,71724
933,20,52,4,1:11.808,71808
933,20,53,4,1:12.018,72018
933,20,54,4,1:12.008,72008
