raceId,driverId,lap,position,time,milliseconds
934,13,1,1,1:54.061,114061
934,13,2,1,2:35.792,155792
934,13,3,1,2:27.274,147274
934,13,4,1,1:41.141,101141
934,13,5,1,1:40.272,100272
934,13,6,1,1:39.515,99515
934,13,7,1,1:39.778,99778
934,13,8,1,1:39.701,99701
934,13,9,1,1:39.408,99408
934,13,10,1,1:39.646,99646
934,13,11,1,1:39.434,99434
934,13,12,1,1:39.459,99459
934,13,13,1,1:39.614,99614
934,13,14,1,1:39.471,99471
934,13,15,1,1:39.298,99298
934,13,16,1,1:39.608,99608
934,13,17,1,1:39.637,99637
934,13,18,1,1:39.557,99557
934,13,19,2,1:39.352,99352
934,13,20,1,1:37.901,97901
934,13,21,3,1:58.445,118445
934,13,22,2,1:37.691,97691
934,13,23,2,1:37.663,97663
934,13,24,2,1:37.699,97699
934,13,25,2,1:37.548,97548
934,13,26,2,1:37.466,97466
934,13,27,2,1:37.576,97576
934,13,28,2,1:37.746,97746
934,13,29,2,1:37.580,97580
934,13,30,2,1:37.653,97653
934,13,31,2,1:37.485,97485
934,13,32,2,1:37.508,97508
934,13,33,2,1:37.710,97710
934,13,34,2,2:12.355,132355
934,13,35,2,1:58.235,118235
934,13,36,2,1:39.265,99265
934,13,37,2,1:38.935,98935
934,13,38,2,1:47.451,107451
934,13,39,2,1:48.212,108212
934,13,40,2,1:45.684,105684
934,13,41,3,1:44.245,104245
934,13,42,3,1:42.580,102580
934,13,43,3,1:45.550,105550
934,13,44,3,2:00.875,120875
934,13,45,4,2:15.965,135965
934,13,46,4,1:52.623,112623
934,13,47,4,1:51.887,111887
934,13,48,4,1:51.411,111411
934,13,49,4,1:51.407,111407
934,13,50,4,1:51.962,111962
934,13,51,4,1:52.649,112649
934,13,52,4,1:53.588,113588
934,1,1,2,1:57.101,117101
934,1,2,2,2:34.074,154074
934,1,3,3,2:26.869,146869
934,1,4,3,1:41.877,101877
934,1,5,3,1:40.474,100474
934,1,6,3,1:39.765,99765
934,1,7,3,1:39.293,99293
934,1,8,3,1:39.319,99319
934,1,9,3,1:39.567,99567
934,1,10,3,1:39.291,99291
934,1,11,3,1:39.481,99481
934,1,12,3,1:39.871,99871
934,1,13,3,1:39.349,99349
