raceId,driverId,lap,position,time,milliseconds
943,3,1,1,1:27.651,87651
943,3,2,1,1:25.195,85195
943,3,3,1,1:25.292,85292
943,3,4,1,1:25.129,85129
943,3,5,1,1:24.369,84369
943,3,6,1,1:24.599,84599
943,3,7,1,1:24.349,84349
943,3,8,1,1:24.501,84501
943,3,9,1,1:24.835,84835
943,3,10,1,1:24.753,84753
943,3,11,1,1:24.670,84670
943,3,12,1,1:24.012,84012
943,3,13,1,1:23.998,83998
943,3,14,1,1:23.634,83634
943,3,15,1,1:23.620,83620
943,3,16,1,1:23.548,83548
943,3,17,1,1:23.508,83508
943,3,18,1,1:23.834,83834
943,3,19,1,1:23.228,83228
943,3,20,1,1:23.161,83161
943,3,21,1,1:23.522,83522
943,3,22,1,1:23.265,83265
943,3,23,1,1:23.496,83496
943,3,24,1,1:23.669,83669
943,3,25,1,1:23.316,83316
943,3,26,2,1:26.460,86460
943,3,27,2,1:41.749,101749
943,3,28,2,1:23.551,83551
943,3,29,1,1:23.422,83422
943,3,30,1,1:22.872,82872
943,3,31,1,1:22.892,82892
943,3,32,1,1:22.754,82754
943,3,33,1,1:22.244,82244
943,3,34,1,1:22.751,82751
943,3,35,1,1:22.780,82780
943,3,36,1,1:22.638,82638
943,3,37,1,1:22.587,82587
943,3,38,1,1:22.616,82616
943,3,39,1,1:22.721,82721
943,3,40,1,1:22.407,82407
943,3,41,1,1:22.348,82348
943,3,42,1,1:22.333,82333
943,3,43,1,1:22.153,82153
943,3,44,1,1:21.932,81932
943,3,45,1,1:22.013,82013
943,3,46,2,1:25.131,85131
943,3,47,2,1:40.690,100690
943,3,48,2,1:21.673,81673
943,3,49,1,1:21.367,81367
943,3,50,1,1:21.621,81621
943,3,51,1,1:21.244,81244
943,3,52,1,1:30.276,90276
943,3,53,1,2:18.807,138807
943,3,54,1,2:04.280,124280
943,3,55,1,2:07.406,127406
943,3,56,1,2:02.918,122918
943,3,57,1,2:01.455,121455
943,3,58,1,1:22.656,82656
943,3,59,1,1:22.167,82167
943,3,60,1,1:21.393,81393
943,3,61,1,1:21.051,81051
943,3,62,1,1:21.051,81051
943,3,63,1,1:21.283,81283
943,3,64,1,1:21.080,81080
943,3,65,1,1:21.109,81109
943,3,66,1,1:21.069,81069
943,3,67,1,1:20.521,80521
943,3,68,1,1:21.191,81191
