raceId,driverId,lap,position,time,milliseconds
928,1,1,1,1:45.695,105695
928,1,2,1,1:44.678,104678
928,1,3,1,1:44.317,104317
928,1,4,1,1:44.317,104317
928,1,5,1,1:44.149,104149
928,1,6,1,1:44.102,104102
928,1,7,1,1:44.234,104234
928,1,8,1,1:44.178,104178
928,1,9,1,1:44.230,104230
928,1,10,1,1:44.492,104492
928,1,11,1,1:44.399,104399
928,1,12,1,1:43.935,103935
928,1,13,1,1:43.689,103689
928,1,14,2,1:48.299,108299
928,1,15,3,2:02.245,122245
928,1,16,1,1:44.222,104222
928,1,17,1,1:44.869,104869
928,1,18,1,1:44.078,104078
928,1,19,1,1:44.176,104176
928,1,20,1,1:43.905,103905
928,1,21,1,1:43.735,103735
928,1,22,1,1:43.696,103696
928,1,23,1,1:43.887,103887
928,1,24,1,1:43.592,103592
928,1,25,1,1:43.702,103702
928,1,26,1,1:43.508,103508
928,1,27,1,1:43.647,103647
928,1,28,1,1:43.644,103644
928,1,29,1,1:43.239,103239
928,1,30,1,1:43.008,103008
928,1,31,1,1:42.208,102208
928,1,32,1,1:42.297,102297
928,1,33,1,1:47.504,107504
928,1,34,2,2:01.001,121001
928,1,35,1,1:43.595,103595
928,1,36,1,1:43.697,103697
928,1,37,1,1:43.064,103064
928,1,38,1,1:43.125,103125
928,1,39,1,1:42.763,102763
928,1,40,1,1:43.816,103816
928,1,41,1,1:43.249,103249
928,1,42,1,1:42.948,102948
928,1,43,1,1:43.382,103382
928,1,44,1,1:42.766,102766
928,1,45,1,1:43.230,103230
928,1,46,1,1:42.954,102954
928,1,47,1,1:42.788,102788
928,1,48,1,1:43.339,103339
928,1,49,1,1:43.459,103459
928,1,50,1,1:43.047,103047
928,1,51,1,1:43.493,103493
928,1,52,1,1:43.050,103050
928,1,53,1,1:42.668,102668
928,1,54,1,2:11.653,131653
928,1,55,1,2:40.586,160586
928,1,56,1,2:32.459,152459
928,3,1,2,1:46.876,106876
928,3,2,2,1:44.518,104518
928,3,3,2,1:44.297,104297
928,3,4,2,1:44.361,104361
928,3,5,2,1:44.165,104165
928,3,6,2,1:44.128,104128
928,3,7,2,1:44.105,104105
928,3,8,2,1:44.385,104385
928,3,9,2,1:44.294,104294
928,3,10,2,1:44.501,104501
928,3,11,2,1:44.409,104409
928,3,12,2,1:44.340,104340
928,3,13,2,1:44.583,104583
928,3,14,1,1:44.698,104698
928,3,15,1,1:49.469,109469
928,3,16,2,2:01.104,121104
928,3,17,2,1:43.937,103937
928,3,18,2,1:44.171,104171
928,3,19,2,1:44.388,104388
928,3,20,2,1:43.831,103831
928,3,21,2,1:43.541,103541
928,3,22,2,1:43.613,103613
928,3,23,2,1:43.757,103757
928,3,24,2,1:43.672,103672
928,3,25,2,1:43.479,103479
928,3,26,2,1:43.809,103809
928,3,27,2,1:43.727,103727
928,3,28,2,1:43.868,103868
928,3,29,2,1:43.613,103613
928,3,30,2,1:43.508,103508
928,3,31,2,1:47.946,107946
928,3,32,3,2:01.370,121370
928,3,33,3,1:43.572,103572
928,3,34,3,1:43.365,103365
928,3,35,2,1:43.335,103335
928,3,36,2,1:43.239,103239
928,3,37,2,1:42.805,102805
928,3,38,2,1:42.881,102881
928,3,39,2,1:42.565,102565
928,3,40,2,1:43.427,103427
928,3,41,2,1:43.229,103229
928,3,42,2,1:42.819,102819
928,3,43,2,1:43.772,103772
928,3,44,2,1:42.860,102860
928,3,45,2,1:42.690,102690
928,3,46,2,1:42.803,102803
928,3,47,2,1:42.897,102897
928,3,48,2,1:43.363,103363
928,3,49,2,1:43.568,103568
928,3,50,2,1:43.890,103890
928,3,51,2,1:44.283,104283
928,3,52,2,1:44.169,104169
928,3,53,2,1:43.961,103961
928,3,54,2,2:13.066,133066
928,3,55,2,2:31.167,151167
928,3,56,2,2:32.533,152533
928,20,1,3,1:47.813,107813
928,20,2,3,1:44.903,104903
928,20,3,3,1:44.574,104574
928,20,4,3,1:44.860,104860
928,20,5,3,1:44.351,104351
928,20,6,3,1:44.639,104639
928,20,7,3,1:44.396,104396
928,20,8,3,1:44.511,104511
928,20,9,3,1:44.458,104458
928,20,10,3,1:44.747,104747
928,20,11,3,1:44.874,104874
928,20,12,3,1:44.766,104766
928,20,13,4,1:49.454,109454
928,20,14,5,2:01.552,121552
928,20,15,4,1:43.018,103018
