raceId,driverId,lap,position,time,milliseconds
929,1,1,1,1:41.390,101390
929,1,2,1,1:38.955,98955
929,1,3,1,1:39.257,99257
929,1,4,1,1:39.602,99602
929,1,5,1,1:40.081,100081
929,1,6,1,1:40.006,100006
929,1,7,1,1:40.156,100156
929,1,8,1,1:40.159,100159
929,1,9,1,1:40.447,100447
929,1,10,1,1:40.307,100307
929,1,11,1,1:40.368,100368
929,1,12,1,1:41.363,101363
929,1,13,1,1:40.781,100781
929,1,14,1,1:41.123,101123
929,1,15,1,1:43.877,103877
929,1,16,2,1:59.670,119670
929,1,17,2,1:38.145,98145
929,1,18,1,1:39.061,99061
929,1,19,1,1:39.284,99284
929,1,20,1,1:39.394,99394
929,1,21,1,1:38.819,98819
929,1,22,1,1:39.023,99023
929,1,23,1,1:39.085,99085
929,1,24,1,1:39.161,99161
929,1,25,1,1:38.919,98919
929,1,26,1,1:39.185,99185
929,1,27,1,1:39.408,99408
929,1,28,1,1:39.356,99356
929,1,29,1,1:39.453,99453
929,1,30,1,1:39.533,99533
929,1,31,1,1:39.451,99451
929,1,32,1,1:39.551,99551
929,1,33,1,1:42.217,102217
929,1,34,3,1:58.791,118791
929,1,35,2,1:38.217,98217
929,1,36,2,1:38.242,98242
929,1,37,2,1:37.906,97906
929,1,38,2,1:37.857,97857
929,1,39,2,1:39.009,99009
929,1,40,1,1:39.291,99291
929,1,41,1,1:39.119,99119
929,1,42,1,1:38.921,98921
929,1,43,1,1:38.837,98837
929,1,44,1,1:38.592,98592
929,1,45,1,1:38.596,98596
929,1,46,1,1:38.533,98533
929,1,47,1,1:38.359,98359
929,1,48,1,1:38.505,98505
929,1,49,1,1:38.187,98187
929,1,50,1,1:38.075,98075
929,1,51,1,1:38.585,98585
929,1,52,1,1:38.918,98918
929,1,53,1,1:38.928,98928
929,1,54,1,1:38.716,98716
929,1,55,1,1:38.654,98654
929,1,56,1,1:39.537,99537
929,1,57,1,1:40.847,100847
929,20,1,2,1:42.217,102217
929,20,2,2,1:39.607,99607
929,20,3,2,1:39.450,99450
929,20,4,2,1:39.730,99730
929,20,5,2,1:40.205,100205
929,20,6,2,1:40.235,100235
929,20,7,2,1:40.306,100306
929,20,8,2,1:42.357,102357
929,20,9,3,1:42.499,102499
929,20,10,3,1:41.138,101138
929,20,11,3,1:40.844,100844
929,20,12,3,1:41.099,101099
929,20,13,4,1:44.118,104118
929,20,14,6,1:58.328,118328
929,20,15,3,1:38.201,98201
929,20,16,4,1:39.661,99661
929,20,17,4,1:38.917,98917
929,20,18,3,1:38.793,98793
929,20,19,3,1:39.310,99310
929,20,20,3,1:39.203,99203
929,20,21,3,1:39.286,99286
929,20,22,3,1:39.349,99349
929,20,23,3,1:39.605,99605
929,20,24,3,1:39.385,99385
929,20,25,3,1:40.435,100435
929,20,26,3,1:39.469,99469
929,20,27,3,1:39.808,99808
929,20,28,3,1:39.981,99981
929,20,29,3,1:40.143,100143
929,20,30,3,1:40.027,100027
929,20,31,3,1:40.302,100302
929,20,32,3,1:43.027,103027
929,20,33,4,1:58.751,118751
929,20,34,4,1:37.547,97547
929,20,35,3,1:38.013,98013
929,20,36,4,1:43.492,103492
929,20,37,5,2:06.735,126735
929,20,38,5,1:36.624,96624
929,20,39,5,1:37.362,97362
929,20,40,5,1:37.562,97562
929,20,41,5,1:38.065,98065
929,20,42,5,1:38.452,98452
929,20,43,5,1:38.372,98372
929,20,44,5,1:38.968,98968
929,20,45,5,1:38.752,98752
929,20,46,5,1:38.917,98917
929,20,47,5,1:39.469,99469
929,20,48,5,1:39.289,99289
929,20,49,5,1:39.507,99507
929,20,50,5,1:39.225,99225
929,20,51,5,1:39.471,99471
929,20,52,5,1:39.503,99503
929,20,53,5,1:39.537,99537
929,20,54,5,1:39.743,99743
929,20,55,5,1:39.699,99699
929,20,56,5,1:39.756,99756
929,20,57,5,1:39.952,99952
929,8,1,3,1:42.896,102896
929,8,2,3,1:39.882,99882
929,8,3,3,1:39.852,99852
929,8,4,4,1:42.277,102277
929,8,5,4,1:40.262,100262
929,8,6,4,1:40.056,100056
929,8,7,4,1:40.196,100196
929,8,8,4,1:40.592,100592
929,8,9,4,1:41.331,101331
929,8,10,4,1:41.066,101066
929,8,11,4,1:41.172,101172
929,8,12,4,1:41.192,101192
929,8,13,3,1:41.268,101268
929,8,14,3,1:41.148,101148
929,8,15,2,1:40.973,100973
929,8,16,1,1:40.898,100898
929,8,17,1,1:44.164,104164
929,8,18,4,1:59.477,119477
929,8,19,4,1:38.403,98403
929,8,20,4,1:38.688,98688
929,8,21,4,1:39.193,99193
929,8,22,4,1:39.013,99013
929,8,23,4,1:38.986,98986
929,8,24,4,1:39.017,99017
929,8,25,4,1:39.101,99101
929,8,26,4,1:39.171,99171
929,8,27,4,1:39.398,99398
929,8,28,4,1:39.389,99389
929,8,29,4,1:39.606,99606
929,8,30,4,1:39.733,99733
929,8,31,4,1:39.995,99995
929,8,32,4,1:39.565,99565
929,8,33,3,1:39.509,99509
929,8,34,2,1:39.450,99450
929,8,35,1,1:39.632,99632
929,8,36,1,1:39.884,99884
929,8,37,1,1:39.591,99591
929,8,38,1,1:39.665,99665
929,8,39,1,1:40.684,100684
929,8,40,2,1:44.500,104500
929,8,41,3,1:57.785,117785
929,8,42,3,1:36.311,96311
929,8,43,3,1:36.620,96620
929,8,44,3,1:36.832,96832
929,8,45,3,1:36.722,96722
929,8,46,3,1:36.785,96785
929,8,47,3,1:37.541,97541
929,8,48,3,1:37.590,97590
929,8,49,3,1:37.524,97524
929,8,50,3,1:37.683,97683
929,8,51,3,1:37.316,97316
929,8,52,3,1:37.695,97695
929,8,53,3,1:37.720,97720
929,8,54,3,1:38.228,98228
929,8,55,3,1:39.181,99181
929,8,56,2,1:38.766,98766
929,8,57,2,1:38.015,98015
929,3,1,4,1:43.381,103381
929,3,2,4,1:40.231,100231
929,3,3,4,1:39.569,99569
929,3,4,3,1:39.788,99788
929,3,5,3,1:40.035,100035
929,3,6,3,1:40.051,100051
929,3,7,3,1:40.117,100117
929,3,8,3,1:41.455,101455
929,3,9,2,1:40.786,100786
929,3,10,2,1:40.293,100293
929,3,11,2,1:41.296,101296
929,3,12,2,1:40.964,100964
929,3,13,2,1:40.611,100611
929,3,14,2,1:43.611,103611
929,3,15,4,1:58.549,118549
929,3,16,3,1:37.690,97690
929,3,17,3,1:38.966,98966
929,3,18,2,1:38.737,98737
929,3,19,2,1:39.459,99459
929,3,20,2,1:39.466,99466
929,3,21,2,1:38.852,98852
929,3,22,2,1:39.435,99435
929,3,23,2,1:39.312,99312
929,3,24,2,1:39.033,99033
929,3,25,2,1:39.331,99331
929,3,26,2,1:39.273,99273
929,3,27,2,1:39.513,99513
929,3,28,2,1:39.903,99903
929,3,29,2,1:39.841,99841
929,3,30,2,1:39.868,99868
929,3,31,2,1:40.093,100093
929,3,32,2,1:40.499,100499
929,3,33,2,1:40.474,100474
929,3,34,1,1:43.030,103030
929,3,35,4,1:57.836,117836
929,3,36,3,1:37.326,97326
929,3,37,3,1:37.731,97731
929,3,38,3,1:37.841,97841
929,3,39,3,1:38.211,98211
929,3,40,3,1:38.496,98496
929,3,41,2,1:38.624,98624
929,3,42,2,1:39.134,99134
929,3,43,2,1:38.718,98718
929,3,44,2,1:38.745,98745
929,3,45,2,1:38.930,98930
929,3,46,2,1:38.322,98322
929,3,47,2,1:38.358,98358
929,3,48,2,1:38.363,98363
929,3,49,2,1:38.579,98579
929,3,50,2,1:38.717,98717
929,3,51,2,1:38.420,98420
929,3,52,2,1:38.350,98350
929,3,53,2,1:39.072,99072
929,3,54,2,1:38.821,98821
929,3,55,2,1:39.149,99149
929,3,56,3,1:41.390,101390
929,3,57,3,1:39.197,99197
929,822,1,5,1:44.432,104432
929,822,2,5,1:40.302,100302
929,822,3,5,1:39.904,99904
929,822,4,5,1:41.101,101101
929,822,5,5,1:40.802,100802
929,822,6,5,1:41.214,101214
929,822,7,5,1:40.923,100923
929,822,8,5,1:41.297,101297
929,822,9,5,1:41.321,101321
929,822,10,5,1:41.419,101419
929,822,11,5,1:41.521,101521
929,822,12,5,1:41.698,101698
929,822,13,5,1:42.062,102062
929,822,14,4,1:45.572,105572
929,822,15,6,2:01.018,121018
929,822,16,6,1:38.095,98095
929,822,17,5,1:38.656,98656
929,822,18,5,1:38.879,98879
929,822,19,5,1:39.060,99060
929,822,20,5,1:39.044,99044
929,822,21,5,1:39.632,99632
929,822,22,5,1:39.712,99712
929,822,23,5,1:40.034,100034
929,822,24,5,1:40.143,100143
929,822,25,5,1:40.104,100104
929,822,26,5,1:40.471,100471
929,822,27,5,1:40.448,100448
929,822,28,5,1:40.566,100566
929,822,29,5,1:40.559,100559
929,822,30,5,1:40.904,100904
929,822,31,5,1:41.279,101279
929,822,32,5,1:41.830,101830
929,822,33,5,1:45.080,105080
929,822,34,6,1:58.678,118678
929,822,35,6,1:38.510,98510
929,822,36,5,1:39.143,99143
929,822,37,4,1:39.127,99127
929,822,38,4,1:38.777,98777
929,822,39,4,1:38.902,98902
929,822,40,4,1:38.744,98744
929,822,41,4,1:38.640,98640
929,822,42,4,1:38.680,98680
929,822,43,4,1:38.962,98962
929,822,44,4,1:38.921,98921
929,822,45,4,1:38.894,98894
929,822,46,4,1:38.878,98878
929,822,47,4,1:39.438,99438
929,822,48,4,1:39.491,99491
929,822,49,4,1:39.250,99250
929,822,50,4,1:39.375,99375
929,822,51,4,1:39.521,99521
