raceId,driverId,lap,position,time,milliseconds
938,1,1,1,1:29.689,89689
938,1,2,1,1:28.033,88033
938,1,3,1,1:28.351,88351
938,1,4,1,1:28.542,88542
938,1,5,1,1:28.065,88065
938,1,6,1,1:27.804,87804
938,1,7,1,1:27.780,87780
938,1,8,1,1:27.975,87975
938,1,9,1,1:27.859,87859
938,1,10,1,1:28.041,88041
938,1,11,1,1:28.100,88100
938,1,12,1,1:28.173,88173
938,1,13,1,1:28.115,88115
938,1,14,1,1:28.123,88123
938,1,15,1,1:28.501,88501
938,1,16,1,1:28.519,88519
938,1,17,1,1:28.239,88239
938,1,18,1,1:28.317,88317
938,1,19,1,1:28.144,88144
938,1,20,1,1:28.308,88308
938,1,21,1,1:28.375,88375
938,1,22,1,1:28.454,88454
938,1,23,1,1:28.130,88130
938,1,24,1,1:28.122,88122
938,1,25,1,1:28.177,88177
938,1,26,1,1:32.707,92707
938,1,27,1,1:48.051,108051
938,1,28,1,1:27.796,87796
938,1,29,1,1:27.628,87628
938,1,30,1,1:27.679,87679
938,1,31,1,1:27.544,87544
938,1,32,1,1:27.690,87690
938,1,33,1,1:27.650,87650
938,1,34,1,1:27.349,87349
938,1,35,1,1:27.125,87125
938,1,36,1,1:26.890,86890
938,1,37,1,1:27.885,87885
938,1,38,1,1:27.410,87410
938,1,39,1,1:27.555,87555
938,1,40,1,1:27.560,87560
938,1,41,1,1:27.578,87578
938,1,42,1,1:27.477,87477
938,1,43,1,1:27.620,87620
938,1,44,1,1:27.582,87582
938,1,45,1,1:27.593,87593
938,1,46,1,1:27.432,87432
938,1,47,1,1:27.233,87233
938,1,48,1,1:26.672,86672
938,1,49,1,1:27.036,87036
938,1,50,1,1:26.985,86985
938,1,51,1,1:27.050,87050
938,1,52,1,1:28.493,88493
938,1,53,1,1:27.482,87482
938,20,1,2,1:31.216,91216
938,20,2,2,1:28.611,88611
938,20,3,2,1:28.686,88686
938,20,4,2,1:28.350,88350
938,20,5,2,1:28.535,88535
938,20,6,2,1:28.318,88318
938,20,7,2,1:28.495,88495
938,20,8,2,1:28.620,88620
938,20,9,2,1:28.698,88698
938,20,10,2,1:28.598,88598
938,20,11,2,1:28.618,88618
938,20,12,2,1:28.619,88619
938,20,13,2,1:28.672,88672
938,20,14,2,1:28.688,88688
938,20,15,2,1:28.716,88716
938,20,16,2,1:28.643,88643
938,20,17,2,1:28.872,88872
938,20,18,2,1:28.986,88986
938,20,19,2,1:29.057,89057
938,20,20,2,1:29.572,89572
938,20,21,2,1:29.264,89264
938,20,22,2,1:29.119,89119
938,20,23,2,1:29.706,89706
938,20,24,2,1:29.430,89430
938,20,25,2,1:33.946,93946
938,20,26,2,1:48.937,108937
938,20,27,2,1:28.288,88288
938,20,28,2,1:27.548,87548
938,20,29,2,1:28.003,88003
938,20,30,2,1:28.103,88103
938,20,31,2,1:27.696,87696
938,20,32,2,1:27.661,87661
938,20,33,2,1:27.765,87765
938,20,34,2,1:27.656,87656
938,20,35,2,1:28.233,88233
938,20,36,2,1:27.832,87832
938,20,37,2,1:27.607,87607
938,20,38,2,1:28.004,88004
938,20,39,2,1:27.615,87615
938,20,40,2,1:27.882,87882
938,20,41,2,1:27.615,87615
938,20,42,2,1:27.394,87394
938,20,43,2,1:27.390,87390
938,20,44,2,1:27.509,87509
938,20,45,2,1:27.738,87738
938,20,46,2,1:27.391,87391
938,20,47,2,1:27.591,87591
938,20,48,2,1:27.492,87492
938,20,49,2,1:27.690,87690
938,20,50,2,1:27.711,87711
938,20,51,2,1:27.593,87593
938,20,52,2,1:27.376,87376
938,20,53,2,1:28.375,88375
938,13,1,3,1:32.486,92486
938,13,2,3,1:29.141,89141
938,13,3,3,1:28.859,88859
938,13,4,3,1:28.976,88976
938,13,5,3,1:28.778,88778
938,13,6,3,1:28.744,88744
938,13,7,3,1:28.820,88820
938,13,8,3,1:28.741,88741
938,13,9,3,1:29.051,89051
938,13,10,3,1:29.113,89113
938,13,11,3,1:28.997,88997
938,13,12,3,1:29.081,89081
938,13,13,3,1:29.416,89416
938,13,14,3,1:29.508,89508
938,13,15,3,1:29.816,89816
938,13,16,3,1:29.808,89808
938,13,17,3,1:29.866,89866
938,13,18,3,1:29.805,89805
938,13,19,4,1:34.307,94307
938,13,20,8,1:49.339,109339
938,13,21,7,1:28.463,88463
938,13,22,7,1:28.628,88628
938,13,23,6,1:28.489,88489
938,13,24,5,1:28.507,88507
938,13,25,5,1:28.523,88523
938,13,26,5,1:28.497,88497
938,13,27,5,1:28.437,88437
938,13,28,4,1:28.643,88643
938,13,29,4,1:28.369,88369
938,13,30,4,1:28.194,88194
938,13,31,4,1:27.874,87874
938,13,32,4,1:28.028,88028
938,13,33,4,1:28.132,88132
938,13,34,4,1:28.008,88008
938,13,35,4,1:28.215,88215
938,13,36,4,1:28.114,88114
938,13,37,4,1:28.203,88203
938,13,38,4,1:28.331,88331
938,13,39,4,1:28.248,88248
938,13,40,4,1:28.452,88452
938,13,41,4,1:28.348,88348
938,13,42,4,1:28.150,88150
938,13,43,4,1:28.070,88070
938,13,44,4,1:27.979,87979
938,13,45,4,1:28.245,88245
938,13,46,4,1:28.322,88322
938,13,47,4,1:28.243,88243
938,13,48,4,1:28.749,88749
938,13,49,4,1:28.482,88482
938,13,50,4,1:28.368,88368
938,13,51,3,1:28.354,88354
938,13,52,3,1:28.488,88488
938,13,53,3,1:29.518,89518
938,822,1,4,1:32.983,92983
938,822,2,4,1:29.448,89448
938,822,3,4,1:29.042,89042
938,822,4,4,1:28.831,88831
938,822,5,4,1:29.073,89073
938,822,6,4,1:28.857,88857
938,822,7,4,1:28.890,88890
938,822,8,4,1:28.972,88972
938,822,9,4,1:28.888,88888
938,822,10,4,1:28.989,88989
938,822,11,4,1:29.366,89366
938,822,12,4,1:28.977,88977
938,822,13,4,1:29.157,89157
938,822,14,4,1:30.516,90516
938,822,15,4,1:29.461,89461
938,822,16,4,1:29.519,89519
938,822,17,4,1:29.555,89555
938,822,18,4,1:29.625,89625
938,822,19,3,1:29.830,89830
938,822,20,3,1:29.918,89918
938,822,21,3,1:29.881,89881
938,822,22,3,1:34.504,94504
938,822,23,7,1:49.995,109995
938,822,24,6,1:28.834,88834
938,822,25,6,1:28.400,88400
938,822,26,6,1:28.418,88418
938,822,27,6,1:28.513,88513
938,822,28,6,1:28.358,88358
938,822,29,5,1:28.162,88162
938,822,30,5,1:28.179,88179
938,822,31,5,1:28.169,88169
938,822,32,5,1:28.221,88221
938,822,33,5,1:28.181,88181
938,822,34,5,1:28.145,88145
938,822,35,5,1:28.027,88027
938,822,36,5,1:28.079,88079
938,822,37,5,1:28.102,88102
938,822,38,5,1:28.169,88169
938,822,39,5,1:28.103,88103
938,822,40,5,1:28.138,88138
938,822,41,5,1:28.295,88295
938,822,42,5,1:28.000,88000
938,822,43,5,1:27.825,87825
938,822,44,5,1:27.726,87726
938,822,45,5,1:27.657,87657
938,822,46,5,1:27.782,87782
938,822,47,5,1:27.596,87596
938,822,48,5,1:27.862,87862
938,822,49,5,1:27.525,87525
938,822,50,5,1:27.777,87777
938,822,51,4,1:28.365,88365
938,822,52,4,1:28.354,88354
938,822,53,4,1:29.445,89445
938,815,1,5,1:33.852,93852
938,815,2,6,1:30.671,90671
938,815,3,6,1:29.882,89882
938,815,4,6,1:29.393,89393
938,815,5,6,1:29.011,89011
938,815,6,6,1:29.055,89055
938,815,7,6,1:29.548,89548
938,815,8,6,1:29.308,89308
938,815,9,6,1:29.436,89436
938,815,10,6,1:29.318,89318
938,815,11,6,1:29.584,89584
938,815,12,6,1:29.380,89380
938,815,13,6,1:29.386,89386
938,815,14,6,1:29.557,89557
938,815,15,6,1:29.705,89705
938,815,16,6,1:29.598,89598
938,815,17,6,1:29.560,89560
