raceId,driverId,lap,position,time,milliseconds
941,3,1,1,2:17.102,137102
941,3,2,1,2:40.614,160614
941,3,3,1,2:34.027,154027
941,3,4,1,1:43.415,103415
941,3,5,1,1:43.410,103410
941,3,6,1,1:43.133,103133
941,3,7,15,2:11.662,131662
941,1,1,2,2:18.257,138257
941,1,2,2,2:40.816,160816
941,1,3,2,2:33.422,153422
941,1,4,2,1:43.605,103605
941,1,5,2,1:43.543,103543
941,1,6,2,1:42.888,102888
941,1,7,1,1:42.644,102644
941,1,8,1,1:43.445,103445
941,1,9,1,1:42.911,102911
941,1,10,1,1:41.946,101946
941,1,11,1,1:42.137,102137
941,1,12,1,1:55.523,115523
941,1,13,1,2:52.159,172159
941,1,14,1,2:46.980,166980
941,1,15,1,2:38.572,158572
941,1,16,1,2:31.192,151192
941,1,17,1,1:41.709,101709
941,1,18,1,1:41.499,101499
941,1,19,1,1:41.751,101751
941,1,20,1,1:41.820,101820
941,1,21,1,1:41.336,101336
941,1,22,1,1:41.586,101586
941,1,23,1,1:41.713,101713
941,1,24,1,1:41.444,101444
941,1,25,1,1:41.980,101980
941,1,26,1,1:41.469,101469
941,1,27,1,1:41.516,101516
941,1,28,1,1:41.361,101361
941,1,29,1,1:41.463,101463
941,1,30,1,1:41.372,101372
941,1,31,1,1:41.657,101657
941,1,32,1,1:46.965,106965
941,1,33,1,2:04.728,124728
941,1,34,1,1:41.998,101998
941,1,35,1,1:42.049,102049
941,1,36,1,1:42.097,102097
941,1,37,1,1:40.777,100777
941,1,38,1,1:40.695,100695
941,1,39,1,1:42.216,102216
941,1,40,1,1:41.051,101051
941,1,41,1,1:40.726,100726
941,1,42,1,1:41.100,101100
941,1,43,1,1:41.907,101907
941,1,44,1,1:40.573,100573
941,1,45,1,1:40.773,100773
941,1,46,1,1:40.693,100693
941,1,47,1,1:42.205,102205
941,1,48,1,1:42.140,102140
941,1,49,1,1:42.176,102176
941,1,50,1,1:42.739,102739
941,1,51,1,1:42.766,102766
941,1,52,1,1:42.714,102714
941,1,53,1,1:44.220,104220
941,8,1,3,2:19.644,139644
941,8,2,3,2:40.449,160449
941,8,3,3,2:33.363,153363
941,8,4,4,1:45.300,105300
941,8,5,4,1:43.993,103993
941,8,6,4,1:43.802,103802
941,8,7,3,1:44.126,104126
941,8,8,3,1:43.578,103578
941,8,9,3,1:43.510,103510
941,8,10,3,1:43.040,103040
941,8,11,3,1:43.049,103049
941,8,12,3,1:56.110,116110
941,8,13,3,2:46.053,166053
941,8,14,3,2:46.433,166433
941,8,15,3,2:38.528,158528
941,8,16,3,2:30.915,150915
941,8,17,4,1:46.148,106148
941,8,18,4,1:42.758,102758
941,8,19,4,1:42.642,102642
941,8,20,4,1:42.526,102526
