raceId,driverId,lap,position,time,milliseconds
936,20,1,1,1:32.868,92868
936,20,2,1,1:28.820,88820
936,20,3,1,1:28.664,88664
936,20,4,1,1:28.067,88067
936,20,5,1,1:28.312,88312
936,20,6,1,1:27.976,87976
936,20,7,1,1:28.132,88132
936,20,8,1,1:28.361,88361
936,20,9,1,1:28.271,88271
936,20,10,1,1:28.339,88339
936,20,11,1,1:28.170,88170
936,20,12,1,1:28.278,88278
936,20,13,1,1:28.183,88183
936,20,14,1,1:28.206,88206
936,20,15,1,1:28.071,88071
936,20,16,1,1:27.913,87913
936,20,17,1,1:28.184,88184
936,20,18,1,1:28.748,88748
936,20,19,1,1:28.288,88288
936,20,20,1,1:28.510,88510
936,20,21,1,1:31.463,91463
936,20,22,2,1:45.677,105677
936,20,23,1,1:26.877,86877
936,20,24,1,1:27.386,87386
936,20,25,1,1:27.367,87367
936,20,26,1,1:27.505,87505
936,20,27,1,1:27.548,87548
936,20,28,1,1:28.011,88011
936,20,29,1,1:27.653,87653
936,20,30,1,1:27.822,87822
936,20,31,1,1:28.239,88239
936,20,32,1,1:27.775,87775
936,20,33,1,1:27.743,87743
936,20,34,1,1:27.769,87769
936,20,35,1,1:27.923,87923
936,20,36,1,1:27.925,87925
936,20,37,1,1:28.055,88055
936,20,38,1,1:28.012,88012
936,20,39,1,1:27.802,87802
936,20,40,1,1:28.048,88048
936,20,41,1,1:27.790,87790
936,20,42,1,1:28.098,88098
936,20,43,1,1:50.825,110825
936,20,44,1,2:07.289,127289
936,20,45,1,2:28.914,148914
936,20,46,1,2:24.948,144948
936,20,47,1,2:34.423,154423
936,20,48,1,2:06.538,126538
936,20,49,1,1:28.232,88232
936,20,50,1,1:27.439,87439
936,20,51,1,1:27.122,87122
936,20,52,1,1:27.095,87095
936,20,53,1,1:27.434,87434
936,20,54,1,1:27.482,87482
936,20,55,1,1:27.357,87357
936,20,56,1,1:27.283,87283
936,20,57,1,1:27.379,87379
936,20,58,1,1:27.265,87265
936,20,59,1,1:27.196,87196
936,20,60,1,1:27.221,87221
936,20,61,1,1:27.074,87074
936,20,62,1,1:27.344,87344
936,20,63,1,1:26.772,86772
936,20,64,1,1:27.038,87038
936,20,65,1,1:27.358,87358
936,20,66,1,1:27.340,87340
936,20,67,1,1:27.547,87547
936,20,68,1,1:27.211,87211
936,20,69,1,1:28.010,88010
936,8,1,2,1:34.200,94200
936,8,2,2,1:29.087,89087
936,8,3,2,1:28.731,88731
936,8,4,2,1:28.255,88255
936,8,5,2,1:28.309,88309
936,8,6,2,1:28.168,88168
936,8,7,2,1:28.370,88370
936,8,8,2,1:28.255,88255
936,8,9,2,1:28.341,88341
936,8,10,2,1:28.450,88450
936,8,11,2,1:28.153,88153
936,8,12,2,1:28.234,88234
936,8,13,2,1:28.426,88426
936,8,14,2,1:28.054,88054
936,8,15,2,1:28.187,88187
936,8,16,2,1:28.140,88140
936,8,17,2,1:28.403,88403
936,8,18,2,1:28.641,88641
936,8,19,2,1:28.738,88738
936,8,20,2,1:28.543,88543
