raceId,driverId,lap,position,time,milliseconds
949,3,1,1,1:39.458,99458
949,3,2,1,1:38.149,98149
949,3,3,1,1:37.731,97731
949,3,4,1,1:37.483,97483
949,3,5,1,1:37.663,97663
949,3,6,1,1:37.754,97754
949,3,7,1,1:37.787,97787
949,3,8,1,1:37.808,97808
949,3,9,1,1:38.174,98174
949,3,10,1,1:38.297,98297
949,3,11,1,1:38.827,98827
949,3,12,1,1:38.816,98816
949,3,13,1,1:42.553,102553
949,3,14,1,1:59.334,119334
949,3,15,1,1:37.433,97433
949,3,16,1,1:37.061,97061
949,3,17,1,1:37.099,97099
949,3,18,1,1:37.195,97195
949,3,19,1,1:37.023,97023
949,3,20,1,1:37.762,97762
949,3,21,1,1:37.692,97692
949,3,22,1,1:37.470,97470
949,3,23,1,1:37.488,97488
949,3,24,1,1:37.449,97449
949,3,25,1,1:37.488,97488
949,3,26,1,1:37.876,97876
949,3,27,1,1:37.949,97949
949,3,28,1,1:38.024,98024
949,3,29,1,1:38.261,98261
949,3,30,1,1:41.624,101624
949,3,31,1,2:01.331,121331
949,3,32,1,1:35.910,95910
949,3,33,1,1:35.787,95787
949,3,34,1,1:35.652,95652
949,3,35,1,1:35.461,95461
949,3,36,1,1:36.232,96232
949,3,37,1,1:37.034,97034
949,3,38,1,1:37.012,97012
949,3,39,1,1:39.070,99070
949,3,40,2,1:58.955,118955
949,3,41,1,1:34.482,94482
949,3,42,1,1:35.577,95577
949,3,43,1,1:35.778,95778
949,3,44,1,1:35.215,95215
949,3,45,1,1:35.806,95806
949,3,46,1,1:35.724,95724
949,3,47,1,1:35.752,95752
949,3,48,1,1:36.217,96217
949,3,49,1,1:36.280,96280
949,3,50,1,1:36.194,96194
949,3,51,1,1:37.264,97264
949,3,52,1,1:36.721,96721
949,3,53,1,1:36.632,96632
949,3,54,1,1:36.519,96519
949,3,55,1,1:36.902,96902
949,3,56,1,1:38.360,98360
949,3,57,1,1:38.101,98101
949,13,1,2,1:41.133,101133
949,13,2,2,1:38.218,98218
949,13,3,2,1:39.150,99150
949,13,4,2,1:39.274,99274
949,13,5,2,1:39.415,99415
949,13,6,2,1:39.623,99623
949,13,7,3,1:42.431,102431
949,13,8,13,1:58.989,118989
949,13,9,11,1:39.668,99668
949,13,10,8,1:39.302,99302
949,13,11,6,1:39.241,99241
949,13,12,5,1:39.596,99596
949,13,13,6,1:41.326,101326
949,13,14,5,1:40.118,100118
949,13,15,6,1:40.997,100997
949,13,16,5,1:40.160,100160
949,13,17,6,1:40.854,100854
949,13,18,6,1:39.985,99985
949,13,19,6,1:40.348,100348
949,13,20,7,1:41.475,101475
949,13,21,7,1:40.383,100383
949,13,22,7,1:41.095,101095
949,13,23,7,1:40.701,100701
949,13,24,7,1:40.564,100564
949,13,25,6,1:40.691,100691
949,13,26,6,1:41.271,101271
949,13,27,5,1:41.166,101166
949,13,28,4,1:40.719,100719
949,13,29,6,1:44.024,104024
949,13,30,10,1:58.124,118124
949,13,31,10,1:37.560,97560
949,13,32,10,1:37.799,97799
949,13,33,10,1:38.675,98675
949,13,34,9,1:40.122,100122
949,13,35,7,1:37.806,97806
949,13,36,7,1:38.001,98001
949,13,37,7,1:38.030,98030
949,13,38,7,1:37.988,97988
949,13,39,7,1:38.157,98157
949,13,40,7,1:38.098,98098
949,13,41,6,1:38.321,98321
949,13,42,6,1:38.200,98200
949,13,43,6,1:38.558,98558
949,13,44,6,1:38.519,98519
949,13,45,6,1:38.527,98527
949,13,46,7,1:39.748,99748
949,13,47,6,1:38.914,98914
949,13,48,6,1:38.568,98568
949,13,49,6,1:38.586,98586
949,13,50,6,1:38.761,98761
949,13,51,7,1:39.601,99601
949,13,52,7,1:39.167,99167
949,13,53,7,1:39.410,99410
949,13,54,7,1:39.306,99306
949,13,55,7,1:40.455,100455
949,13,56,8,1:41.367,101367
949,822,1,3,1:41.950,101950
949,822,2,3,1:38.576,98576
