lap,1,3,4,8,13,20,807,815,817,822,826,828,829,830,832,833
1,117.101,119.219,123.113,121.009,114.061,122.876,120.017,124.438,127.47,118.56,121.964,126.499,131.222,127.987,125.368,132.449
2,154.074,153.686,187.796,153.562,155.792,153.646,153.508,153.011,152.993,153.435,153.98,153.29,150.826,152.969,153.062,151.584
3,146.869,145.275,112.411,144.363,147.274,143.293,145.027,142.817,140.362,145.843,143.45,141.68,140.038,140.776,142.148,138.97
4,101.877,102.375,104.983,103.604,101.141,104.797,103.487,103.858,104.842,101.208,103.989,104.673,105.678,0.0,104.573,106.409
5,100.474,100.865,104.055,101.856,100.272,101.751,101.657,101.85,102.341,100.396,101.866,102.699,104.123,0.0,102.04,104.842
6,99.765,99.849,102.241,100.725,99.515,100.869,100.489,100.742,101.296,99.651,100.681,101.409,104.173,0.0,101.176,104.135
7,99.293,99.331,101.72,99.954,99.778,100.523,100.194,100.452,100.506,99.445,100.239,100.877,103.142,0.0,100.505,103.597
8,99.319,99.198,101.751,100.249,99.701,100.249,100.426,100.291,100.499,99.48,99.939,101.319,103.143,0.0,100.878,103.775
9,99.567,99.412,101.909,100.776,99.408,99.824,100.456,101.618,101.008,99.672,100.562,101.2,103.171,0.0,100.975,103.646
10,99.291,99.506,101.628,99.951,99.646,99.829,99.987,100.546,100.763,99.43,100.112,100.783,103.351,0.0,100.754,103.893
11,99.481,99.197,101.634,100.027,99.434,99.89,100.015,100.125,99.119,99.572,99.984,100.835,103.407,0.0,100.41,103.732
12,99.871,99.759,101.828,100.085,99.459,100.063,100.237,100.239,119.861,99.469,100.164,100.791,103.475,0.0,98.896,105.721
13,99.349,99.546,102.162,98.948,99.614,100.552,100.461,100.349,100.463,99.557,100.359,100.721,103.282,0.0,121.168,103.79
14,99.566,99.541,102.008,118.834,99.471,98.785,100.28,100.381,99.94,99.439,99.928,100.732,103.191,0.0,100.062,103.744
15,99.357,99.236,102.22,98.954,99.298,118.672,100.272,100.155,100.486,99.404,100.011,100.746,103.398,0.0,100.376,103.247
16,99.398,99.702,103.334,99.003,99.608,98.52,100.258,100.274,104.488,99.398,100.32,100.616,103.352,0.0,100.685,103.792
17,99.47,99.254,100.414,99.208,99.637,98.592,100.086,100.212,107.465,99.752,100.165,100.783,103.107,0.0,99.265,104.081
18,99.838,99.598,119.992,99.469,99.557,98.973,100.023,99.97,105.09,99.56,98.172,100.453,102.807,0.0,99.178,103.308
19,97.846,99.447,100.16,99.536,99.352,99.733,98.233,99.952,104.417,99.387,117.767,101.766,103.786,0.0,99.09,103.34
20,116.349,96.975,100.539,98.972,97.901,99.029,118.425,98.871,103.38,99.184,99.324,100.818,103.281,0.0,99.099,103.39
21,97.274,118.054,100.051,98.984,118.445,98.991,99.433,119.404,141.451,96.61,98.572,101.946,102.65,0.0,99.201,103.128
22,97.227,98.303,100.12,98.633,97.691,98.748,99.128,99.641,0.0,118.416,98.206,100.69,102.561,0.0,99.536,103.394
23,97.501,98.093,100.395,98.768,97.663,98.775,99.105,99.379,0.0,97.775,98.507,99.866,102.813,0.0,99.243,103.349
24,97.187,97.403,99.942,98.446,97.699,98.361,98.889,99.309,0.0,97.627,98.685,120.622,103.031,0.0,98.776,102.929
25,97.358,97.768,99.529,98.051,97.548,98.311,98.982,98.466,0.0,97.63,98.375,98.326,102.451,0.0,98.918,102.859
26,97.344,97.547,99.52,98.175,97.466,98.456,98.826,98.938,0.0,97.698,98.238,98.65,101.955,0.0,98.697,102.324
27,97.695,97.701,99.478,97.86,97.576,98.035,98.577,98.667,0.0,97.56,98.639,98.454,102.176,0.0,99.153,107.637
28,97.416,97.736,99.159,98.14,97.746,98.084,98.355,99.124,0.0,97.856,97.91,98.657,101.919,0.0,98.965,102.826
29,97.093,97.705,99.215,98.02,97.58,97.98,98.494,99.28,0.0,97.639,97.923,98.872,103.2,0.0,99.049,105.161
30,97.356,97.649,98.883,97.702,97.653,97.951,98.442,98.766,0.0,97.561,98.154,98.924,105.006,0.0,99.303,104.358
