lap,1,4,8,20,815,817,822,825,828,830,832,838,839,840,843,844,845
1,108.152,122.514,112.295,109.029,125.103,114.044,111.072,116.04,131.849,113.164,117.373,126.642,120.261,123.922,131.078,118.679,135.71
2,155.79,155.384,155.483,156.045,154.443,156.436,156.09,155.896,150.402,156.142,155.938,153.785,156.761,154.972,151.904,157.134,149.412
3,132.826,132.147,133.153,133.906,132.716,133.445,132.648,133.292,134.154,133.094,133.005,134.185,131.58,132.536,135.104,131.588,134.646
4,128.778,130.994,128.36,128.681,134.212,128.545,128.556,128.069,134.428,127.521,129.088,133.553,130.739,132.029,133.809,129.653,133.632
5,130.44,129.899,130.206,129.827,127.474,130.178,130.238,130.421,126.527,131.713,129.964,127.695,129.448,129.024,126.671,129.851,127.41
6,133.88,124.209,132.584,133.232,122.517,130.561,132.666,130.231,122.343,130.817,128.825,121.285,126.196,123.498,121.551,127.708,119.521
7,82.99,87.75,84.405,83.604,88.147,87.165,83.984,87.167,88.655,85.139,87.436,88.058,88.685,88.147,90.479,87.831,89.102
8,81.631,86.062,83.722,82.259,86.857,83.567,83.445,85.039,86.03,83.711,85.558,87.011,85.963,86.534,86.554,85.76,86.472
9,81.386,84.922,82.777,82.475,85.64,82.746,82.313,83.739,85.466,83.025,84.454,85.502,85.174,85.309,85.665,84.833,85.775
10,81.79,84.535,82.723,82.536,84.712,82.555,82.221,83.548,85.13,83.065,84.117,84.876,84.671,84.972,85.523,84.277,85.334
11,81.808,84.695,82.73,82.3,84.841,82.573,82.244,83.431,85.028,82.627,83.756,84.756,84.377,85.053,85.151,84.289,85.426
12,81.81,84.516,82.641,82.875,85.057,82.345,82.603,83.576,84.873,82.552,83.885,85.283,84.629,84.877,84.969,84.2,85.139
13,81.936,84.236,82.644,82.32,84.648,82.243,82.41,83.564,85.15,82.611,83.631,84.589,84.525,84.635,85.515,84.335,84.989
14,81.574,84.744,82.27,82.162,84.72,82.595,82.372,83.467,84.722,82.357,83.876,84.713,84.685,84.703,85.89,83.958,85.104
15,81.778,84.22,82.25,82.231,85.258,82.454,82.336,83.604,84.611,82.242,83.519,84.938,84.527,84.549,84.707,84.055,84.519
16,81.562,83.982,82.248,82.043,84.859,82.368,81.936,83.363,84.752,82.104,83.464,84.84,84.173,84.245,84.086,83.736,84.472
17,81.509,84.023,81.985,85.601,84.545,82.497,81.956,83.027,84.738,82.115,83.52,85.042,84.246,84.694,84.194,83.977,84.526
18,81.328,83.631,82.169,100.637,84.356,82.314,81.485,83.077,84.857,82.294,83.795,84.299,84.109,84.34,84.529,84.176,84.511
19,81.393,83.553,81.972,82.334,84.569,82.283,84.219,82.856,84.891,81.964,83.699,84.574,83.893,84.354,84.758,83.853,84.764
20,81.334,83.646,81.993,81.421,84.102,82.115,103.642,84.524,84.166,81.924,83.757,84.128,83.557,87.849,84.331,87.17,84.379
21,81.157,86.572,81.963,81.623,83.727,81.91,80.402,84.423,84.314,81.709,83.798,83.906,83.687,101.23,84.201,101.964,84.097
22,80.849,100.941,81.946,81.451,83.845,82.311,81.347,82.842,84.217,81.798,83.708,84.27,83.405,83.28,84.18,83.03,83.907
23,81.045,82.945,81.531,81.226,83.835,81.895,81.182,82.559,83.899,81.909,83.629,84.002,83.35,85.187,83.837,83.539,84.358
24,81.662,83.559,85.384,81.449,84.177,81.96,81.249,82.911,83.911,82.241,83.814,84.013,83.46,83.537,83.838,83.536,87.126
25,84.565,84.482,130.735,81.235,84.624,81.736,81.347,83.194,83.472,81.29,87.618,83.925,83.716,83.001,85.381,83.012,103.641
26,100.689,82.594,0.0,81.04,88.302,82.592,80.94,83.129,83.741,81.192,101.99,84.203,83.34,83.139,85.172,82.962,82.97
27,80.131,82.669,0.0,80.864,101.614,82.008,80.857,82.8,83.524,81.37,83.133,83.269,83.448,83.0,83.735,83.047,86.622
28,80.711,82.876,0.0,80.929,82.245,82.041,81.015,82.587,84.56,80.603,84.557,83.446,83.585,83.128,83.475,83.625,85.144
29,80.713,84.137,0.0,81.419,82.105,82.459,81.319,82.505,83.775,81.396,84.037,83.392,87.102,83.177,83.522,84.207,83.875
30,81.074,83.648,0.0,81.202,82.073,81.403,81.445,82.733,83.387,81.372,83.11,83.479,127.59,83.093,83.696,83.531,86.818
31,80.948,83.924,0.0,81.585,85.369,81.285,82.081,82.771,83.63,81.366,84.076,83.471,82.922,83.118,83.623,83.943,83.132
32,81.6,84.856,0.0,81.04,82.223,81.312,80.844,86.628,83.027,81.232,82.926,83.61,82.666,83.073,83.881,83.429,83.257
33,81.228,82.651,0.0,80.716,82.4,84.538,80.847,102.22,83.163,81.501,82.837,83.65,83.343,86.133,86.966,82.84,83.41
34,81.854,82.525,0.0,80.785,82.781,99.339,80.589,81.246,83.434,84.621,83.982,86.531,84.285,83.113,103.886,83.227,84.387
35,80.542,82.983,0.0,80.817,81.406,80.85,80.951,81.243,87.09,99.586,83.071,106.257,82.282,84.069,82.622,83.229,86.513
36,80.359,83.918,0.0,80.83,82.081,82.436,80.947,81.421,100.795,80.982,82.186,82.804,82.117,84.664,82.377,82.926,83.554
37,81.296,83.435,0.0,81.091,82.131,81.17,81.402,81.851,82.712,80.825,82.216,84.923,84.816,85.055,82.34,84.541,83.071
38,80.363,82.717,0.0,81.31,82.359,81.413,81.185,81.645,84.011,81.191,84.319,82.594,82.319,83.153,82.288,82.818,82.756
39,80.81,82.807,0.0,81.336,84.038,80.805,81.265,81.588,82.797,80.72,82.182,82.719,0.0,82.891,88.644,82.71,90.161
40,80.507,113.907,0.0,81.265,117.803,82.254,81.257,101.289,121.756,81.044,111.485,122.252,0.0,121.631,122.571,113.315,122.453
41,108.59,120.217,0.0,115.212,130.341,122.589,116.194,120.523,113.942,121.224,121.759,113.119,0.0,115.115,112.25,121.252,121.922
42,122.018,85.185,0.0,132.006,82.882,122.559,116.214,95.617,84.26,115.38,84.82,83.812,0.0,86.657,83.806,88.474,106.753
43,84.158,84.242,0.0,82.267,81.128,82.366,81.79,82.025,83.593,81.016,81.94,83.358,0.0,84.367,82.622,83.154,83.002
44,80.625,82.496,0.0,80.475,81.491,80.602,81.378,81.577,83.478,80.746,81.606,83.178,0.0,82.859,84.224,82.591,83.105
45,80.425,82.195,0.0,80.093,81.383,80.605,79.944,81.55,83.176,80.681,82.062,85.532,0.0,83.035,81.965,82.519,82.971
46,80.621,82.165,0.0,80.182,81.452,80.363,80.24,81.419,83.11,80.446,81.848,0.0,0.0,82.478,81.944,82.358,86.38
47,79.766,81.959,0.0,81.139,81.351,80.35,80.381,82.357,82.953,80.477,83.432,0.0,0.0,82.598,81.95,86.017,83.805
48,80.2,82.466,0.0,80.947,81.59,80.854,81.942,81.37,84.253,80.805,82.518,0.0,0.0,82.629,82.04,82.445,83.004
49,79.983,84.447,0.0,80.151,81.451,80.278,79.828,81.265,82.586,80.336,81.822,0.0,0.0,83.645,82.12,82.279,84.499
50,79.902,81.723,0.0,80.915,81.494,79.147,80.492,81.322,82.487,79.823,81.699,0.0,0.0,82.475,81.881,82.264,84.778
51,79.634,82.073,0.0,80.079,81.877,79.673,79.924,81.232,82.797,80.442,81.561,0.0,0.0,82.369,81.913,82.122,85.045
52,79.984,81.559,0.0,79.581,82.227,79.801,79.987,84.213,82.797,79.877,81.722,0.0,0.0,82.419,81.956,82.264,83.155
53,79.831,81.79,0.0,79.833,84.392,80.219,80.092,81.565,82.805,80.355,85.543,0.0,0.0,82.185,82.195,84.486,82.754
54,80.007,81.308,0.0,80.397,82.389,81.351,79.946,81.165,82.563,79.777,81.335,0.0,0.0,82.205,82.361,83.617,85.471
55,79.86,81.295,0.0,79.564,82.073,79.093,79.837,80.973,82.561,79.731,81.414,0.0,0.0,82.202,82.12,82.318,82.829
56,79.811,81.84,0.0,79.667,82.585,81.627,79.478,81.106,82.627,79.508,81.684,0.0,0.0,82.421,82.5,82.628,82.886
57,79.443,81.854,0.0,79.674,82.709,80.69,79.94,80.966,83.044,79.515,81.53,0.0,0.0,83.184,83.118,82.984,82.68
