lap,1,3,4,8,13,16,18,20,154,155,807,813,815,817,818,820,821,822,825,826,828
1,107.49,112.669,110.798,115.606,120.434,120.924,110.056,114.632,119.175,121.749,118.298,120.537,116.827,115.016,112.641,122.191,117.34,109.127,113.179,114.272,119.903
2,105.342,129.911,106.579,108.418,125.798,110.122,106.188,106.956,108.775,110.753,108.099,109.947,108.126,107.423,107.195,111.585,108.08,105.641,107.292,109.144,109.285
3,104.933,105.571,105.497,106.814,105.193,109.104,105.479,107.603,110.575,110.169,107.409,109.266,107.207,107.119,109.011,110.789,107.314,105.225,107.423,106.704,109.997
4,104.745,105.34,105.672,107.229,104.601,108.868,106.121,106.584,106.977,109.358,106.728,109.085,106.792,107.149,108.518,115.332,106.687,104.652,105.761,107.599,108.004
5,104.08,106.992,105.226,106.579,106.13,108.114,105.157,105.834,107.161,110.693,107.058,111.114,107.505,105.555,106.662,131.378,107.512,104.468,105.579,107.988,107.319
6,104.184,104.962,105.291,106.162,105.529,107.436,105.404,106.994,107.295,108.936,106.807,109.254,106.464,106.892,106.1,108.383,106.769,104.237,105.628,106.046,107.375
7,103.958,105.338,105.416,105.656,105.216,107.994,105.064,105.468,106.821,108.795,108.075,108.367,105.921,105.843,105.607,108.557,106.411,104.147,105.165,105.533,107.572
8,103.882,105.52,106.113,105.985,105.114,107.81,104.708,105.181,106.935,108.531,106.359,108.08,105.97,105.24,105.592,108.268,106.588,104.029,104.981,105.814,108.061
9,103.817,104.803,106.154,105.45,104.494,107.05,105.123,105.319,106.414,108.899,106.398,107.712,105.789,105.584,105.806,126.792,106.705,103.856,105.178,105.665,107.619
10,104.169,104.927,105.352,105.63,105.344,107.068,105.298,105.357,107.346,108.229,106.468,107.688,105.634,105.891,105.571,0.0,106.183,103.994,105.018,105.504,107.089
11,103.686,104.384,104.886,105.561,104.495,107.165,105.154,105.219,107.905,107.977,106.341,107.822,105.561,110.292,105.673,0.0,106.0,104.236,105.176,105.597,107.361
12,104.17,104.65,104.605,105.502,104.421,111.13,105.012,105.493,106.395,108.199,105.931,107.931,105.661,126.435,105.061,0.0,105.733,104.353,105.705,105.553,106.92
13,104.011,105.202,104.745,105.727,105.121,128.122,104.792,105.125,106.384,108.377,107.299,107.724,105.897,105.599,105.692,0.0,106.633,104.46,104.975,105.633,107.042
14,103.951,104.89,104.729,105.415,104.652,105.362,104.649,105.11,106.151,107.965,106.984,107.684,105.679,104.622,105.399,0.0,106.629,104.05,105.111,105.448,107.916
15,103.742,104.163,104.649,105.202,104.964,105.464,104.919,105.381,105.886,108.081,106.518,108.477,105.436,104.617,105.187,0.0,107.625,104.247,104.737,105.301,106.869
