lap,1,8,20,154,815,817,822,825,826,830,839,841,842,844,846,847,848,849
1,127.166,150.825,145.469,141.405,133.978,132.36,128.585,139.727,142.921,129.668,130.838,144.259,136.746,137.783,156.87,151.428,155.76,149.884
2,186.175,184.378,187.025,186.991,186.792,186.508,186.87,185.211,187.066,187.172,186.908,186.907,185.898,185.851,184.575,186.794,183.958,183.804
3,172.327,172.574,171.821,170.948,172.068,172.849,172.247,172.871,171.996,171.464,171.957,172.045,171.454,171.372,172.067,172.107,172.267,172.754
4,172.64,172.231,172.181,172.024,172.219,171.972,172.506,171.165,171.581,172.703,172.508,172.333,172.253,172.756,172.212,171.916,170.956,172.026
5,173.769,160.398,162.973,166.398,170.555,171.308,172.692,168.123,164.99,172.572,172.069,163.543,169.796,168.754,155.953,158.542,158.283,161.473
6,100.056,104.871,104.022,103.483,102.104,102.025,100.702,103.318,103.518,101.375,101.9,103.895,102.552,103.024,105.329,105.675,106.544,104.627
7,101.341,104.733,103.788,103.729,101.81,101.799,101.48,103.02,103.668,101.52,101.742,103.798,102.179,102.482,104.746,104.64,104.582,104.713
8,100.879,104.066,103.393,104.18,101.234,101.288,101.179,103.04,102.34,101.262,101.243,103.399,101.775,102.477,104.292,104.309,104.309,104.318
9,101.725,104.81,103.518,103.45,101.507,101.432,101.341,102.696,102.706,101.085,101.536,103.386,101.67,102.189,105.84,105.727,105.732,106.594
10,101.062,103.216,103.524,103.297,101.582,101.554,101.431,102.783,102.471,101.289,101.56,103.241,101.757,102.232,105.32,106.291,105.105,104.343
11,101.521,102.791,102.867,102.737,101.561,101.534,101.237,102.258,102.203,101.418,101.484,102.9,101.871,101.949,105.441,103.797,104.526,103.836
12,101.269,102.79,102.947,102.807,101.501,101.454,101.233,102.367,101.95,101.437,101.563,103.077,101.812,102.138,104.291,105.342,102.925,103.161
13,100.76,102.96,102.805,102.875,101.702,101.77,101.044,104.922,102.165,100.881,101.32,102.876,101.744,101.886,102.16,105.606,102.063,103.244
14,99.773,102.789,103.166,103.187,102.114,102.322,100.307,102.345,101.421,100.897,101.535,102.909,101.665,101.609,102.06,109.162,102.04,103.041
15,99.693,102.518,102.573,102.473,102.58,109.549,100.059,101.849,101.665,100.646,101.422,102.767,102.679,101.711,102.064,121.947,102.32,102.764
16,104.935,102.478,102.364,102.141,100.371,122.018,99.727,102.079,101.188,100.299,101.254,106.901,101.944,101.554,102.445,102.349,102.402,106.367
17,132.717,102.733,101.893,106.633,100.529,101.173,99.439,102.082,101.154,100.252,101.571,121.186,102.222,101.592,102.036,101.396,101.752,108.279
18,100.452,101.99,101.217,121.162,100.859,101.271,99.375,101.88,101.062,100.07,106.791,102.303,107.7,102.23,101.588,101.875,101.222,120.944
19,99.835,102.137,102.989,101.055,100.979,101.816,99.569,106.342,100.876,99.941,122.135,101.592,122.181,100.919,102.274,101.95,101.22,101.899
20,100.13,103.316,101.37,101.21,105.629,100.816,99.221,121.172,100.866,100.012,101.472,101.24,100.952,100.715,101.752,102.05,101.77,101.56
21,100.148,101.938,102.519,101.379,120.325,100.746,99.081,101.095,100.898,99.92,102.485,101.14,101.557,100.421,101.768,102.02,101.826,101.448
22,100.044,101.411,101.326,100.957,99.755,100.902,99.667,100.477,100.786,100.113,101.56,100.888,101.621,100.497,101.576,101.505,101.623,101.688
23,99.83,101.3,101.478,101.349,99.872,100.884,99.403,100.839,100.349,100.266,101.429,101.333,101.378,100.703,101.639,101.322,101.215,101.862
24,99.848,101.615,101.288,101.53,99.721,101.112,99.168,100.944,100.716,100.51,101.102,101.46,101.386,100.631,101.263,101.629,101.549,101.41
25,99.717,101.504,101.575,101.223,99.646,101.123,99.52,101.666,100.61,105.264,103.422,101.065,101.198,100.514,101.247,101.329,101.384,101.174
26,99.785,101.733,101.409,101.233,100.736,100.75,104.581,101.672,100.695,120.406,100.969,101.565,101.868,100.558,101.641,101.382,101.676,101.676
27,99.798,102.116,104.22,101.758,100.065,101.513,120.33,101.746,103.037,99.287,102.626,101.377,102.358,100.869,102.043,101.913,106.714,101.389
28,100.048,101.529,103.088,101.286,100.555,100.022,97.861,101.569,100.978,99.584,100.377,101.34,100.811,105.93,101.534,102.122,121.129,101.407
29,100.019,101.179,102.312,101.283,100.022,100.121,98.606,101.523,100.404,99.155,101.447,101.037,100.931,120.849,101.432,101.301,99.262,101.305
30,100.144,101.52,106.978,100.976,99.976,99.658,98.264,101.326,105.558,98.997,100.661,101.194,101.367,99.742,101.569,101.296,99.245,101.529
31,99.348,101.633,120.843,101.135,99.913,99.5,98.611,101.295,120.322,98.481,100.729,101.227,101.64,99.948,101.378,101.66,99.326,101.589
32,99.305,101.197,100.03,101.051,99.67,99.539,98.669,101.046,99.552,98.598,100.436,101.131,101.24,99.697,101.38,101.15,99.328,101.293
33,99.095,101.86,100.062,101.864,99.119,99.374,98.88,101.098,100.466,98.734,100.431,101.298,101.553,99.552,101.408,101.243,99.809,101.481
34,98.814,102.494,100.096,101.116,99.376,99.105,98.404,100.993,99.602,98.735,100.164,100.817,99.764,99.636,101.057,101.49,100.075,101.299
35,98.698,106.498,100.412,101.478,99.284,99.286,97.807,101.073,100.064,98.52,100.321,101.16,99.781,99.786,101.434,101.317,100.416,101.475
36,98.88,123.49,100.319,101.463,99.447,99.332,99.019,101.089,100.138,98.729,99.967,101.406,100.054,99.969,101.057,103.786,100.335,102.799
37,98.809,98.858,100.487,101.119,98.964,99.224,99.506,100.981,100.115,98.432,99.907,102.814,99.8,99.576,100.857,101.513,101.11,101.673
38,98.229,99.546,100.581,101.391,99.404,99.019,99.527,100.94,99.89,98.496,99.914,101.265,99.514,99.779,100.892,101.635,100.564,104.271
39,98.311,99.649,100.942,103.656,99.176,99.336,98.755,101.305,99.999,98.811,100.096,101.947,99.607,99.854,100.833,101.411,98.986,101.462
40,98.34,99.639,102.12,103.965,98.811,99.224,98.63,100.973,99.555,99.087,99.844,100.951,99.188,99.827,100.748,102.744,99.106,101.167
41,98.484,100.522,102.145,105.76,98.746,98.935,98.521,100.841,100.343,98.69,100.079,100.44,99.275,99.924,100.656,101.182,99.994,103.096
42,98.657,112.174,112.694,122.145,98.67,100.934,98.669,115.541,110.256,99.175,108.016,112.26,110.146,106.239,111.45,115.713,109.522,116.578
43,111.662,99.292,99.658,123.67,111.194,110.451,113.109,100.803,100.588,111.959,103.124,99.994,118.506,105.377,100.393,104.604,99.615,104.252
44,100.0,99.391,99.695,99.614,99.008,99.207,98.617,100.891,99.608,98.376,99.455,99.766,99.945,99.419,101.453,102.019,101.219,101.395
45,98.191,101.687,99.768,99.891,98.82,98.777,98.77,100.824,99.568,98.226,99.601,100.501,102.46,99.427,102.519,103.168,104.113,101.483
46,98.43,99.943,99.588,101.287,99.229,98.946,98.641,100.626,99.533,98.173,99.516,100.249,101.314,99.545,101.753,101.625,100.924,103.277
47,98.201,99.517,99.665,101.542,98.807,98.611,98.818,101.604,99.505,97.852,99.412,100.569,98.704,99.053,110.419,101.512,100.795,101.044
48,98.075,99.745,103.044,102.962,98.152,99.014,99.006,105.463,99.133,97.715,99.216,101.215,98.555,99.466,120.564,107.554,98.521,101.288
49,98.764,101.032,101.74,102.262,98.381,100.431,98.977,101.757,99.41,98.527,99.394,104.076,99.373,99.699,103.137,103.098,98.511,101.076
50,98.538,102.601,102.569,100.051,98.228,99.197,100.312,101.021,99.819,98.705,99.907,100.162,97.231,99.639,97.377,107.257,100.144,101.479
51,99.68,100.518,100.518,100.009,98.53,98.916,97.03,101.768,99.4,99.482,99.359,102.21,99.328,100.194,97.819,120.44,98.377,103.297
52,98.64,100.604,100.393,102.318,98.141,99.536,97.724,100.38,99.594,97.793,99.61,100.095,98.886,99.652,98.565,97.352,98.646,102.574
53,100.336,0.0,0.0,0.0,99.505,97.886,97.637,0.0,100.806,97.332,100.986,0.0,98.941,101.355,0.0,0.0,98.429,0.0
